dataset,view,metric,optimistic,reported,pessimistic,range,all_positive,sign_change
HTEM,SOURCE_ONLY__L1.00__K75,source-adjusted excess gain vs composition,0.0680052947004147,0.0196774768970675,-0.2096341203318392,0.2776394150322539,False,True
HTEM,SOURCE_ONLY__L1.00__K100,source-adjusted excess gain vs composition,0.0553738172910081,0.0101115981979068,-0.2854871720627868,0.3408609893537949,False,True
HTEM,SOURCE_ONLY__L1.00__K125,source-adjusted excess gain vs composition,0.0777480313147378,0.0226168153661114,-0.2866687808363171,0.36441681215105487,False,True
HTEM,SOURCE_ONLY__L1.00__K150,source-adjusted excess gain vs composition,0.0454330233492789,0.0648105018288862,-0.2916869728742716,0.3564974747031578,False,True
HTEM,SOURCE_ONLY__L1.00__K200,source-adjusted excess gain vs composition,0.0880277428320048,0.1426334570987508,-0.234247234341029,0.3768806914397798,False,True
HTEM,SOURCE_ONLY__L1.00__K250,source-adjusted excess gain vs composition,0.0125330682727679,0.1409876282602262,-0.1156993313486381,0.2566869596088643,False,True
HTEM,SOURCE_ONLY__L1.00__K300,source-adjusted excess gain vs composition,0.0238664453625436,0.1040812853835597,-0.0286518035704744,0.1327330889540341,False,True
HTEM,SOURCE_ONLY__L1.00__K400,source-adjusted excess gain vs composition,0.0258249708044509,-0.0006410419032822,-0.0622423849991597,0.0880673558036106,False,True
HTEM,SOURCE_THERM__L0.10__K25,source-adjusted excess gain vs composition,0.020404789091937,0.0080725291621475,0.0124683488940644,0.012332259929789499,True,False
HTEM,SOURCE_THERM__L0.10__K50,source-adjusted excess gain vs composition,0.0155734154687149,0.0128471934827387,0.0124024911625412,0.0031709243061736996,True,False
HTEM,SOURCE_THERM__L0.10__K75,source-adjusted excess gain vs composition,-9.56135737502084e-05,0.0008571637666211,0.0121688403249002,0.012264453898650409,False,True
HTEM,SOURCE_THERM__L0.10__K100,source-adjusted excess gain vs composition,0.004417193070993,0.0195498604903196,0.0006453832481734,0.0189044772421462,True,False
HTEM,SOURCE_THERM__L0.10__K125,source-adjusted excess gain vs composition,0.0055340873605539,0.0163758004450592,-0.0113358739554079,0.027711674400467103,False,True
HTEM,SOURCE_THERM__L0.10__K150,source-adjusted excess gain vs composition,-0.0167744741311098,-0.020813727294608,0.0271510049510801,0.0479647322456881,False,True
HTEM,SOURCE_THERM__L0.10__K200,source-adjusted excess gain vs composition,0.0103386700611007,0.0047288363778625,0.0229919308617175,0.018263094483855,True,False
HTEM,SOURCE_THERM__L0.10__K250,source-adjusted excess gain vs composition,0.0153897805857012,0.0077830906548024,0.0173492048552664,0.009566114200464,True,False
HTEM,SOURCE_THERM__L0.10__K300,source-adjusted excess gain vs composition,-0.0063000800305662,0.0099827098566101,-0.0059198379470591,0.0162827898871763,False,True
HTEM,SOURCE_THERM__L0.10__K400,source-adjusted excess gain vs composition,-0.0016364871043882,0.0097797938105125,-0.068989522075946,0.0787693158864585,False,True
HTEM,SOURCE_THERM__L0.25__K25,source-adjusted excess gain vs composition,0.0170646750509502,-0.0048495240423312,0.0084767877780504,0.0219141990932814,False,True
HTEM,SOURCE_THERM__L0.25__K50,source-adjusted excess gain vs composition,0.0494141071598167,0.0783494421280348,0.0751851174283487,0.028935334968218096,True,False
HTEM,SOURCE_THERM__L0.25__K75,source-adjusted excess gain vs composition,0.0508438996077417,0.0715747415187432,0.0529947915035968,0.020730841911001496,True,False
HTEM,SOURCE_THERM__L0.25__K100,source-adjusted excess gain vs composition,-0.0057386917853545,0.014220084094131,-0.0023932982532999,0.0199587758794855,False,True
HTEM,SOURCE_THERM__L0.25__K125,source-adjusted excess gain vs composition,0.004333011693838,0.0026675681095463,-0.0492294954311418,0.0535625071249798,False,True
HTEM,SOURCE_THERM__L0.25__K150,source-adjusted excess gain vs composition,-0.0262023222809766,0.0210730832935076,-0.0223837963399193,0.0472754055744842,False,True
HTEM,SOURCE_THERM__L0.25__K200,source-adjusted excess gain vs composition,0.0079485930933798,0.0099798356229552,0.0428389202928113,0.0348903271994315,True,False
HTEM,SOURCE_THERM__L0.25__K250,source-adjusted excess gain vs composition,0.0111248752587383,-0.0018210951165288,0.0131406793819291,0.0149617744984579,False,True
HTEM,SOURCE_THERM__L0.25__K300,source-adjusted excess gain vs composition,0.0105706496834278,0.015946151941414,0.0150988691518118,0.005375502257986201,True,False
HTEM,SOURCE_THERM__L0.25__K400,source-adjusted excess gain vs composition,0.0155883578551052,0.0223023804198373,0.0256486838681452,0.01006032601304,True,False
HTEM,SOURCE_THERM__L0.50__K25,source-adjusted excess gain vs composition,0.0113813026087934,0.0586534967661017,0.0008019652288916,0.0578515315372101,True,False
HTEM,SOURCE_THERM__L0.50__K50,source-adjusted excess gain vs composition,0.0451119690276832,0.1303871545034308,0.0300811950295864,0.10030595947384441,True,False
HTEM,SOURCE_THERM__L0.50__K75,source-adjusted excess gain vs composition,0.0621487241602639,0.0780283947794243,0.0025156932793777,0.0755127015000466,True,False
HTEM,SOURCE_THERM__L0.50__K100,source-adjusted excess gain vs composition,0.0146737059889835,0.0367563413514621,-0.034993927428235,0.07175026877969709,False,True
HTEM,SOURCE_THERM__L0.50__K125,source-adjusted excess gain vs composition,-0.0032438799447676,0.0235361841498994,-0.0426733243385641,0.06620950848846349,False,True
HTEM,SOURCE_THERM__L0.50__K150,source-adjusted excess gain vs composition,-0.0057349751821704,0.0469948196336081,-0.0144192742897977,0.0614140939234058,False,True
HTEM,SOURCE_THERM__L0.50__K200,source-adjusted excess gain vs composition,0.0067545260748226,0.0830118948919863,0.0325192100773212,0.07625736881716369,True,False
HTEM,SOURCE_THERM__L0.50__K250,source-adjusted excess gain vs composition,0.007740375309481,0.0349900054206661,0.0269413141804105,0.027249630111185096,True,False
HTEM,SOURCE_THERM__L0.50__K300,source-adjusted excess gain vs composition,0.0356495772788237,0.0317742289429166,0.031195892747161,0.004453684531662703,True,False
HTEM,SOURCE_THERM__L0.50__K400,source-adjusted excess gain vs composition,0.0220536928906271,0.0415911054429514,0.0393732576834192,0.0195374125523243,True,False
HTEM,SOURCE_THERM__L0.75__K25,source-adjusted excess gain vs composition,0.0195841459171467,0.0559266769597779,0.0039360939450695,0.051990583014708394,True,False
HTEM,SOURCE_THERM__L0.75__K50,source-adjusted excess gain vs composition,0.0992279123347483,0.1100810596594917,0.0898370588531651,0.0202440008063266,True,False
HTEM,SOURCE_THERM__L0.75__K75,source-adjusted excess gain vs composition,0.0846264948106902,0.0883731699065818,-0.0626168673745043,0.1509900372810861,False,True
HTEM,SOURCE_THERM__L0.75__K100,source-adjusted excess gain vs composition,0.0185328710346349,0.0847537397464122,-0.1045074869928344,0.1892612267392466,False,True
HTEM,SOURCE_THERM__L0.75__K125,source-adjusted excess gain vs composition,0.0033364441507552,0.067508615243957,-0.0808928616634596,0.14840147690741662,False,True
HTEM,SOURCE_THERM__L0.75__K150,source-adjusted excess gain vs composition,-0.0213343383016096,0.0866239277715695,-0.0746186855253364,0.16124261329690592,False,True
HTEM,SOURCE_THERM__L0.75__K200,source-adjusted excess gain vs composition,0.0258564011932835,0.0915289068772221,-0.0648977880401943,0.1564266949174164,False,True
HTEM,SOURCE_THERM__L0.75__K250,source-adjusted excess gain vs composition,0.0171042503816784,0.0912958133873086,0.0065038966971946,0.084791916690114,True,False
HTEM,SOURCE_THERM__L0.75__K300,source-adjusted excess gain vs composition,0.0448717691041711,0.0587003375973952,0.0606548143104862,0.0157830452063151,True,False
HTEM,SOURCE_THERM__L0.75__K400,source-adjusted excess gain vs composition,0.0205615318234794,0.044623675029717,0.0114773750592374,0.033146299970479604,True,False
HTEM,SOURCE_THERM__L1.00__K25,source-adjusted excess gain vs composition,0.0376980806329113,0.060033552457627,-0.0426011401979316,0.10263469265555861,False,True
HTEM,SOURCE_THERM__L1.00__K50,source-adjusted excess gain vs composition,0.1179178940437613,0.0968402289575636,-0.0711440511232062,0.1890619451669675,False,True
HTEM,SOURCE_THERM__L1.00__K75,source-adjusted excess gain vs composition,0.0651731727278764,0.048405465453689,-0.193104492675475,0.2582776654033514,False,True
HTEM,SOURCE_THERM__L1.00__K100,source-adjusted excess gain vs composition,0.0187149626928254,0.0786646982439135,-0.256771700946521,0.33543639919043455,False,True
HTEM,SOURCE_THERM__L1.00__K125,source-adjusted excess gain vs composition,0.0133746969406967,0.113680015864433,-0.2637275571117674,0.37740757297620037,False,True
HTEM,SOURCE_THERM__L1.00__K150,source-adjusted excess gain vs composition,-0.0003764091400343,0.0650185821437788,-0.2640982876890171,0.3291168698327959,False,True
HTEM,SOURCE_THERM__L1.00__K200,source-adjusted excess gain vs composition,0.0259099655065997,0.1244955307549588,-0.0624991296292578,0.18699466038421658,False,True
HTEM,SOURCE_THERM__L1.00__K250,source-adjusted excess gain vs composition,0.0313351326602054,0.1159702185756593,-0.0346371992423751,0.15060741781803438,False,True
HTEM,SOURCE_THERM__L1.00__K300,source-adjusted excess gain vs composition,0.0372069116917336,0.085798626470427,0.0136137060060606,0.0721849204643664,True,False
HTEM,SOURCE_THERM__L1.00__K400,source-adjusted excess gain vs composition,0.0288941998975176,0.0472494692146966,0.0658503266844004,0.0369561267868828,True,False
HTEM,SUBSTR55__L0.10__K25,source-adjusted excess gain vs composition,0.020404789091937,0.0128400417381708,-0.0036925530015671,0.0240973420935041,False,True
HTEM,SUBSTR55__L0.10__K50,source-adjusted excess gain vs composition,0.0149660770670774,0.0355150682333548,0.0215677258045476,0.020548991166277397,True,False
HTEM,SUBSTR55__L0.10__K75,source-adjusted excess gain vs composition,-9.56135737502084e-05,0.0042332134002307,-0.0127214204359117,0.0169546338361424,False,True
HTEM,SUBSTR55__L0.10__K100,source-adjusted excess gain vs composition,0.0013427462610632,0.0008422026558961,-0.0324762498170598,0.033818996078123,False,True
HTEM,SUBSTR55__L0.10__K125,source-adjusted excess gain vs composition,-0.0012007458861584,0.0335558862584137,-0.0141035884951293,0.047659474753543,False,True
HTEM,SUBSTR55__L0.10__K150,source-adjusted excess gain vs composition,-0.0162841350966918,-0.0207436788611197,0.0056466610845389,0.026390339945658602,False,True
HTEM,SUBSTR55__L0.10__K200,source-adjusted excess gain vs composition,0.0142462294437581,0.0096218434822359,0.0225654220463358,0.012943578564099901,True,False
HTEM,SUBSTR55__L0.10__K250,source-adjusted excess gain vs composition,-0.0022784263925008,-0.015268414239686,0.0070653719562254,0.0223337861959114,False,True
HTEM,SUBSTR55__L0.10__K300,source-adjusted excess gain vs composition,-0.0119109989828793,-0.0057370830578937,-0.052931611339724,0.0471945282818303,False,False
HTEM,SUBSTR55__L0.10__K400,source-adjusted excess gain vs composition,0.0066288845109999,0.013588117652633,-0.0618685847426742,0.07545670239530719,False,True
HTEM,SUBSTR55__L0.25__K25,source-adjusted excess gain vs composition,0.0236017546660253,0.0265388026924031,-0.0085396897266664,0.035078492419069504,False,True
HTEM,SUBSTR55__L0.25__K50,source-adjusted excess gain vs composition,0.0728539965060072,0.0528168397231669,0.025843597072489,0.0470103994335182,True,False
HTEM,SUBSTR55__L0.25__K75,source-adjusted excess gain vs composition,0.042929654828968,0.0540338659510183,0.0196429238109292,0.0343909421400891,True,False
HTEM,SUBSTR55__L0.25__K100,source-adjusted excess gain vs composition,0.021969627956974,0.00554670570694,-0.0010373916115922,0.023007019568566198,False,True
HTEM,SUBSTR55__L0.25__K125,source-adjusted excess gain vs composition,-0.0003468387648938,0.0173128685510953,-0.0582562785857878,0.0755691471368831,False,True
HTEM,SUBSTR55__L0.25__K150,source-adjusted excess gain vs composition,0.0114949000770444,3.745760270812415e-05,-0.007026945383923,0.018521845460967398,False,True
HTEM,SUBSTR55__L0.25__K200,source-adjusted excess gain vs composition,0.0121802956692704,0.0091762639562297,0.0214365685158974,0.0122603045596677,True,False
HTEM,SUBSTR55__L0.25__K250,source-adjusted excess gain vs composition,0.0016891204910809,0.0245935197135994,0.0311621825733131,0.029473062082232198,True,False
HTEM,SUBSTR55__L0.25__K300,source-adjusted excess gain vs composition,0.0095479050752884,0.0545931889569429,-0.0352111530771427,0.0898043420340856,False,True
HTEM,SUBSTR55__L0.25__K400,source-adjusted excess gain vs composition,0.011846145556283,0.0310170537470356,-0.0254212307141433,0.0564382844611789,False,True
HTEM,SUBSTR55__L0.50__K25,source-adjusted excess gain vs composition,0.0214169280272681,-0.0241441934775954,0.0120054788256302,0.045561121504863494,False,True
HTEM,SUBSTR55__L0.50__K50,source-adjusted excess gain vs composition,0.073639864657607,0.049903364287286,0.045916143066539,0.027723721591067993,True,False
HTEM,SUBSTR55__L0.50__K75,source-adjusted excess gain vs composition,0.0531181930670268,-0.018775079529254,0.0276287805548228,0.0718932725962808,False,True
HTEM,SUBSTR55__L0.50__K100,source-adjusted excess gain vs composition,-0.0143101011366147,-0.0599165776010439,-0.0361492551802061,0.0456064764644292,False,False
HTEM,SUBSTR55__L0.50__K125,source-adjusted excess gain vs composition,0.014868432651811,-0.0027289530583377,-0.0676587261055203,0.0825271587573313,False,True
HTEM,SUBSTR55__L0.50__K150,source-adjusted excess gain vs composition,-0.0007431098083817,0.0124698462287458,-0.0103572402199889,0.0228270864487347,False,True
HTEM,SUBSTR55__L0.50__K200,source-adjusted excess gain vs composition,0.0082204471134323,0.0564625602624394,0.0171162996952488,0.0482421131490071,True,False
HTEM,SUBSTR55__L0.50__K250,source-adjusted excess gain vs composition,0.0255265245422199,0.0585552430641088,0.0065700593156547,0.0519851837484541,True,False
HTEM,SUBSTR55__L0.50__K300,source-adjusted excess gain vs composition,0.0446349623681116,0.0455218096718434,-0.0059080892552207,0.051429898927064094,False,True
HTEM,SUBSTR55__L0.50__K400,source-adjusted excess gain vs composition,0.0176367112109457,0.0744483405858334,-0.0318536578956814,0.1063019984815148,False,True
HTEM,SUBSTR55__L0.75__K25,source-adjusted excess gain vs composition,0.0418541631776171,0.0305171154421814,-0.0369259126136199,0.078780075791237,False,True
HTEM,SUBSTR55__L0.75__K50,source-adjusted excess gain vs composition,0.0914374996822007,0.0553410730678358,0.0398898542470592,0.0515476454351415,True,False
HTEM,SUBSTR55__L0.75__K75,source-adjusted excess gain vs composition,0.0594002169358045,0.0046296688292224,-0.0681294636588191,0.1275296805946236,False,True
HTEM,SUBSTR55__L0.75__K100,source-adjusted excess gain vs composition,0.0016386927748037,-0.0134951274922488,-0.1137740436554153,0.115412736430219,False,True
HTEM,SUBSTR55__L0.75__K125,source-adjusted excess gain vs composition,-0.0021221215495574,0.0215324176434041,-0.1195448879159368,0.1410773055593409,False,True
HTEM,SUBSTR55__L0.75__K150,source-adjusted excess gain vs composition,-0.0005712036383519,0.042685008637357,-0.0809096694921328,0.1235946781294898,False,True
HTEM,SUBSTR55__L0.75__K200,source-adjusted excess gain vs composition,0.0055666783195725,0.0492863146397307,-0.0556565006051377,0.1049428152448684,False,True
HTEM,SUBSTR55__L0.75__K250,source-adjusted excess gain vs composition,0.0164198598112071,0.064681755173133,-0.0677301917249224,0.1324119468980554,False,True
HTEM,SUBSTR55__L0.75__K300,source-adjusted excess gain vs composition,0.0210959728227186,0.0696076033868045,-0.0169080676214707,0.0865156710082752,False,True
HTEM,SUBSTR55__L0.75__K400,source-adjusted excess gain vs composition,0.0332518388777901,0.0379734573552665,-0.053584138314005,0.09155759566927149,False,True
HTEM,SUBSTR55__L1.00__K25,source-adjusted excess gain vs composition,0.0011162426348686,-0.0138259497549591,-0.0426011401979316,0.043717382832800196,False,True
HTEM,SUBSTR55__L1.00__K50,source-adjusted excess gain vs composition,0.0472637033921707,0.0559021255198213,-0.0711440511232062,0.1270461766430275,False,True
HTEM,SUBSTR55__L1.00__K75,source-adjusted excess gain vs composition,-0.0238131304159807,-0.0279616933223652,-0.193104492675475,0.1692913622594943,False,False
HTEM,SUBSTR55__L1.00__K100,source-adjusted excess gain vs composition,-0.027793427061127,-0.0395758242551744,-0.256771700946521,0.22897827388539402,False,False
HTEM,SUBSTR55__L1.00__K125,source-adjusted excess gain vs composition,0.0004326730140105,-0.0083004833593501,-0.2637275571117674,0.2641602301257779,False,True
HTEM,SUBSTR55__L1.00__K150,source-adjusted excess gain vs composition,-0.0030599428525948,0.0298278502669157,-0.2640982876890171,0.2939261379559328,False,True
HTEM,SUBSTR55__L1.00__K200,source-adjusted excess gain vs composition,0.0146980055708428,0.0337855856347381,-0.1341319584600934,0.1679175440948315,False,True
HTEM,SUBSTR55__L1.00__K250,source-adjusted excess gain vs composition,0.0341859486154619,0.0502885634304697,-0.0775251936033992,0.1278137570338689,False,True
HTEM,SUBSTR55__L1.00__K300,source-adjusted excess gain vs composition,0.0417446782852498,0.078165427521272,-0.0431376112853494,0.1213030388066214,False,True
HTEM,SUBSTR55__L1.00__K400,source-adjusted excess gain vs composition,0.0218773391040121,0.0427528267984717,-0.1481137375186198,0.1908665643170915,False,True
HTEM,SUBSTR_ONLY__L0.10__K25,source-adjusted excess gain vs composition,0.0022679788407402,0.0155370629582858,-0.0223633290012648,0.0379003919595506,False,True
HTEM,SUBSTR_ONLY__L0.10__K50,source-adjusted excess gain vs composition,0.0570064158740386,0.059938169801307,0.034138141695091,0.025800028106215997,True,False
HTEM,SUBSTR_ONLY__L0.10__K75,source-adjusted excess gain vs composition,0.0447234297255775,0.0463851027906124,0.0305981434618603,0.015786959328752098,True,False
HTEM,SUBSTR_ONLY__L0.10__K100,source-adjusted excess gain vs composition,0.0255631206661718,0.0216430156512407,-0.0363689698497315,0.0619320905159033,False,True
HTEM,SUBSTR_ONLY__L0.10__K125,source-adjusted excess gain vs composition,0.0185592681402824,0.0111427960646376,-0.0100075807325093,0.0285668488727917,False,True
HTEM,SUBSTR_ONLY__L0.10__K150,source-adjusted excess gain vs composition,0.0295354072922154,0.0242049954662903,-0.011561914569763,0.0410973218619784,False,True
HTEM,SUBSTR_ONLY__L0.10__K200,source-adjusted excess gain vs composition,-0.0020397421741742,0.0078236724743233,0.0380379261121794,0.0400776682863536,False,True
HTEM,SUBSTR_ONLY__L0.10__K250,source-adjusted excess gain vs composition,-0.002946263810712,0.0200005600092402,-0.0438166240430752,0.0638171840523154,False,True
HTEM,SUBSTR_ONLY__L0.10__K300,source-adjusted excess gain vs composition,0.0074544561813615,0.0233406115231225,-0.0385772002859488,0.0619178118090713,False,True
HTEM,SUBSTR_ONLY__L0.10__K400,source-adjusted excess gain vs composition,0.0176149788088403,0.0285499794501996,-0.0837941138119611,0.1123440932621607,False,True
HTEM,SUBSTR_ONLY__L0.25__K25,source-adjusted excess gain vs composition,0.0192254825780955,0.0011114763595762,-0.008074156630915,0.0272996392090105,False,True
HTEM,SUBSTR_ONLY__L0.25__K50,source-adjusted excess gain vs composition,0.0593864677657087,0.0433070845047267,0.0402355008059041,0.019150966959804602,True,False
HTEM,SUBSTR_ONLY__L0.25__K75,source-adjusted excess gain vs composition,0.0341672685471478,-0.0085241161142192,0.0074189082040377,0.042691384661367,False,True
HTEM,SUBSTR_ONLY__L0.25__K100,source-adjusted excess gain vs composition,0.0152535251687164,-0.0334605726330042,0.0075650503754011,0.0487140978017206,False,True
HTEM,SUBSTR_ONLY__L0.25__K125,source-adjusted excess gain vs composition,0.0027139099628521,0.0119572813764851,-0.029962450024345,0.0419197314008301,False,True
HTEM,SUBSTR_ONLY__L0.25__K150,source-adjusted excess gain vs composition,-0.0088758219406038,-0.0114205956890082,0.000661236688785,0.0120818323777932,False,True
HTEM,SUBSTR_ONLY__L0.25__K200,source-adjusted excess gain vs composition,0.0075583627122874,0.0200642403066054,0.0599411366736537,0.0523827739613663,True,False
HTEM,SUBSTR_ONLY__L0.25__K250,source-adjusted excess gain vs composition,0.0196805577419601,0.0100687708864109,0.0539471859164595,0.0438784150300486,True,False
HTEM,SUBSTR_ONLY__L0.25__K300,source-adjusted excess gain vs composition,0.033666289250423,0.0449488921850141,-0.018015777683935,0.0629646698689491,False,True
HTEM,SUBSTR_ONLY__L0.25__K400,source-adjusted excess gain vs composition,0.0286879238906994,0.0246652440182528,-0.0579025809585128,0.0865905048492122,False,True
HTEM,SUBSTR_ONLY__L0.50__K25,source-adjusted excess gain vs composition,0.0011114763595762,-0.0321275910555169,-0.0558244558749426,0.0569359322345188,False,True
HTEM,SUBSTR_ONLY__L0.50__K50,source-adjusted excess gain vs composition,0.0433070845047267,0.0263395329301021,-0.0273132997123944,0.07062038421712111,False,True
HTEM,SUBSTR_ONLY__L0.50__K75,source-adjusted excess gain vs composition,-0.0085241161142192,-0.0571556204959832,-0.0509228935215117,0.048631504381764,False,False
HTEM,SUBSTR_ONLY__L0.50__K100,source-adjusted excess gain vs composition,-0.0334605726330042,-0.0900536931917841,-0.0549933572494958,0.05659312055877991,False,False
HTEM,SUBSTR_ONLY__L0.50__K125,source-adjusted excess gain vs composition,0.0119572813764851,-0.0404682689563054,-0.0519571457309988,0.0639144271074839,False,True
HTEM,SUBSTR_ONLY__L0.50__K150,source-adjusted excess gain vs composition,-0.0114205956890082,-0.0125521651771725,-0.0544363829673765,0.0430157872783683,False,False
HTEM,SUBSTR_ONLY__L0.50__K200,source-adjusted excess gain vs composition,0.0200642403066054,0.0167180344462172,-0.057310668088879,0.0773749083954844,False,True
HTEM,SUBSTR_ONLY__L0.50__K250,source-adjusted excess gain vs composition,0.0100687708864109,0.0064273285582579,-0.0454602248754746,0.055528995761885504,False,True
HTEM,SUBSTR_ONLY__L0.50__K300,source-adjusted excess gain vs composition,0.0449488921850141,0.0423750123617423,-0.0687085124587578,0.11365740464377189,False,True
HTEM,SUBSTR_ONLY__L0.50__K400,source-adjusted excess gain vs composition,0.0246652440182528,0.0244497176515959,-0.0727617183652717,0.09742696238352451,False,True
HTEM,SUBSTR_ONLY__L0.75__K25,source-adjusted excess gain vs composition,0.0355591086635821,-0.0200717247984742,-0.1215601878542315,0.1571192965178136,False,True
HTEM,SUBSTR_ONLY__L0.75__K50,source-adjusted excess gain vs composition,0.087058022029353,0.0314077807167356,-0.0186508910640994,0.1057089130934524,False,True
HTEM,SUBSTR_ONLY__L0.75__K75,source-adjusted excess gain vs composition,-0.0278730028834884,-0.0755205942876328,-0.0104135733416759,0.0651070209459569,False,False
HTEM,SUBSTR_ONLY__L0.75__K100,source-adjusted excess gain vs composition,-0.0562792527168509,-0.0849920626966027,-0.0713205242709336,0.0287128099797518,False,False
HTEM,SUBSTR_ONLY__L0.75__K125,source-adjusted excess gain vs composition,-0.0399919844606464,-0.0614115649139105,-0.0559215431353874,0.0214195804532641,False,False
HTEM,SUBSTR_ONLY__L0.75__K150,source-adjusted excess gain vs composition,-0.0117743832908144,-0.0381166215132984,-0.0312509871785214,0.026342238222484,False,False
HTEM,SUBSTR_ONLY__L0.75__K200,source-adjusted excess gain vs composition,0.0172952922100327,0.0344310207938571,-0.0781621805923997,0.1125932013862568,False,True
HTEM,SUBSTR_ONLY__L0.75__K250,source-adjusted excess gain vs composition,0.0100687708864109,0.0049882148554436,-0.0897884744784003,0.09985724536481119,False,True
HTEM,SUBSTR_ONLY__L0.75__K300,source-adjusted excess gain vs composition,0.0448777675382874,0.0439698654259693,-0.1201254686381438,0.1650032361764312,False,True
HTEM,SUBSTR_ONLY__L0.75__K400,source-adjusted excess gain vs composition,0.024239572351131,0.0284033215573388,-0.1264265524620816,0.1548298740194204,False,True
HTEM,SUBSTR_ONLY__L1.00__K25,source-adjusted excess gain vs composition,-0.0321275910555169,0.0234058526422918,0.0518231875818125,0.0839507786373294,False,True
HTEM,SUBSTR_ONLY__L1.00__K50,source-adjusted excess gain vs composition,0.0263395329301021,0.0098064744065677,0.0446720095997323,0.0348655351931646,True,False
HTEM,SUBSTR_ONLY__L1.00__K75,source-adjusted excess gain vs composition,-0.0571556204959832,-0.0832270144612062,-0.1368221356394761,0.07966651514349289,False,False
HTEM,SUBSTR_ONLY__L1.00__K100,source-adjusted excess gain vs composition,-0.0900536931917841,-0.1166259126407427,-0.24081114647449,0.1507574532827059,False,False
HTEM,SUBSTR_ONLY__L1.00__K125,source-adjusted excess gain vs composition,-0.0404682689563054,-0.0580681745863087,-0.2377394869587733,0.1972712180024679,False,False
HTEM,SUBSTR_ONLY__L1.00__K150,source-adjusted excess gain vs composition,-0.0125521651771725,-0.0400952290909428,-0.2437878541882951,0.2312356890111226,False,False
HTEM,SUBSTR_ONLY__L1.00__K200,source-adjusted excess gain vs composition,0.0167180344462172,0.0128054747913887,-0.2313100434732288,0.248028077919446,False,True
HTEM,SUBSTR_ONLY__L1.00__K250,source-adjusted excess gain vs composition,0.0064273285582579,0.004541527280889,-0.2451651047630158,0.25159243332127373,False,True
HTEM,SUBSTR_ONLY__L1.00__K300,source-adjusted excess gain vs composition,0.0423750123617423,0.0443211838066492,-0.2277743503583441,0.27209553416499327,False,True
HTEM,SUBSTR_ONLY__L1.00__K400,source-adjusted excess gain vs composition,0.0244497176515959,0.029608985635865,-0.2134428643098307,0.2430518499456957,False,True
HTEM,THERM55__L0.10__K25,source-adjusted excess gain vs composition,0.0198642252612758,0.007654617263807,0.0124683488940644,0.0122096079974688,True,False
HTEM,THERM55__L0.10__K50,source-adjusted excess gain vs composition,0.0150083622419621,0.0121338232947024,0.0124024911625412,0.0028745389472597006,True,False
HTEM,THERM55__L0.10__K75,source-adjusted excess gain vs composition,7.280149085325816e-05,0.0002965912142828,0.0124716070886429,0.012398805597789641,True,False
HTEM,THERM55__L0.10__K100,source-adjusted excess gain vs composition,-0.006667329717049,0.0224962406973433,0.002226746244441,0.029163570414392298,False,True
HTEM,THERM55__L0.10__K125,source-adjusted excess gain vs composition,0.0049640139735018,0.0151796644172841,0.0007308728303095,0.0144487915869746,True,False
HTEM,THERM55__L0.10__K150,source-adjusted excess gain vs composition,-0.016068292993246,-0.0215919514240425,0.0227866690575485,0.044378620481591,False,True
HTEM,THERM55__L0.10__K200,source-adjusted excess gain vs composition,0.0112782757398297,0.0028072998509564,0.0273099663129013,0.0245026664619449,True,False
HTEM,THERM55__L0.10__K250,source-adjusted excess gain vs composition,0.0025900090399592,0.0077065849418838,0.0252933015783012,0.022703292538342,True,False
HTEM,THERM55__L0.10__K300,source-adjusted excess gain vs composition,-0.0144743836836302,0.0090202694420944,0.0033038045173328,0.0234946531257246,False,True
HTEM,THERM55__L0.10__K400,source-adjusted excess gain vs composition,-0.0003003559768002,0.0077078790521428,-0.0062392113649746,0.013947090417117398,False,True
HTEM,THERM55__L0.25__K25,source-adjusted excess gain vs composition,0.0145460701613804,0.0130766295850854,0.0071469188566747,0.0073991513047056996,True,False
HTEM,THERM55__L0.25__K50,source-adjusted excess gain vs composition,0.0469420743859903,0.0995992415322825,0.0952671247933721,0.0526571671462922,True,False
HTEM,THERM55__L0.25__K75,source-adjusted excess gain vs composition,0.0490568890330112,0.0641334496630261,0.0515877283386084,0.015076560630014904,True,False
HTEM,THERM55__L0.25__K100,source-adjusted excess gain vs composition,-0.007897238321114,0.0125502870867232,0.0118681744001341,0.020447525407837203,False,True
HTEM,THERM55__L0.25__K125,source-adjusted excess gain vs composition,-0.003706528913685,0.0053680465775866,-0.0492131957372068,0.054581242314793395,False,True
HTEM,THERM55__L0.25__K150,source-adjusted excess gain vs composition,-0.0347814463278969,0.0210162133433106,-0.0292090973048582,0.0557976596712075,False,True
HTEM,THERM55__L0.25__K200,source-adjusted excess gain vs composition,0.0079149410798209,0.0108143663969749,0.035484936023903,0.027569994944082098,True,False
HTEM,THERM55__L0.25__K250,source-adjusted excess gain vs composition,-0.0100051642930034,0.0178774409284908,-0.0020146395724233,0.0278826052214942,False,True
HTEM,THERM55__L0.25__K300,source-adjusted excess gain vs composition,-0.0020889380845078,0.0300892195028241,0.0196485821106052,0.0321781575873319,False,True
HTEM,THERM55__L0.25__K400,source-adjusted excess gain vs composition,0.0125361773803095,0.0273194537160842,0.0444166699031735,0.031880492522864,True,False
