mp_id,mi-eff N,mi-eff P,Seebeck,Powerfactor
mp-19384,2.8792914925138096,7.01601458777679,551.0353366666667,108.40911817172191
mp-19385,0.6113448120561464,,,
mp-19386,2.6492887259378084,3.1274110917740625,628.2554433333333,287.0816255653228
mp-19387,1.6241989052160504,2.4502929138524143,614.0576066666666,316.93479824394956
mp-19388,2.375851842114192,8.666283269037612,569.5257266666666,80.78777638598702
mp-19389,1.4965346299450968,,,
mp-1939,0.37234834620451246,,,
mp-19390,0.2585646373714769,2.017322658907633,196.70235,82.94366594914028
mp-19391,1.0321398628797067,,,
mp-19393,3.727490543330219,2.7241899626200885,403.9171733333333,161.78547580880468
mp-19394,0.6035106923553015,,,
mp-19395,2.7900608852098463,6.439870443578121,467.2015666666666,93.27143517520865
mp-19396,0.24272367840037365,,,
mp-19397,0.09857886347518946,,,
mp-19398,21.456631618519488,,,
mp-19399,4.68930441665287,9.14088964321877,-29.659779333333333,0.777717052761823
mp-1940,0.15829931605607608,,,
mp-19400,0.7588373371602457,0.8469373629971746,475.16857,712.0471527414173
mp-19401,2.1125740006999347,5.358350260222111,542.7404833333334,131.73907587277242
mp-19403,0.9584085506001722,2.6139073453186907,626.26351,387.8912317985673
mp-19405,0.07611984171599984,,,
mp-19406,1.7892444617489014,2.5759602298177184,611.6125766666668,257.38331999956864
mp-19407,2.482462525650626,1.190971200172388,452.39383333333336,379.95357744131996
mp-19408,0.0827936255784961,,,
mp-19409,0.3215026564538906,1.3343731447219536,557.2914766666667,604.2965293494477
mp-19410,0.11034998268666986,,,
mp-19411,5.218897300322258,3.4805661190270967,542.4513033333334,200.5462895360618
mp-19412,0.7127876380478857,1.8977135561210223,551.9114866666667,334.9859384441102
mp-19413,3.2778959037639965,11.093976633653602,651.8341466666667,68.3926565367841
mp-19414,0.0799868954620392,,,
mp-19415,0.2027688125708726,,,
mp-19416,0.09614127480946587,,,
mp-19417,0.31025902163335145,,,
mp-19418,2.163459871843455,2.241323329389039,253.76587766666668,87.54194062053278
mp-19419,1.4631558479513995,2.729058582106758,616.4558366666666,424.35619786579525
mp-19420,1.36337660031412,2.346838344386273,618.5115933333333,405.70918504517095
mp-19421,0.15608057960715022,,,
mp-19422,6.536434217515028,4.914782917569057,553.1180899999999,79.64428163466714
mp-19424,12.889071537842494,,,
mp-19426,3.5504953734289426,3.35202635013376,629.09656,257.02461280661123
mp-19427,1.3021868564771102,,,
mp-19428,1.772834944778815,3.8515231533495484,629.61258,212.51540072426178
mp-1943,0.1699803103056894,0.7718986650718824,449.9322533333334,773.6920620684762
mp-19430,46.35975882236879,4.645715748747759,532.5918,104.29402174864411
mp-19431,3.323847865276051,3.4006255297927295,578.8002733333334,175.89838908095712
mp-19432,18.15715973619095,19.91448716312295,680.1006066666666,41.5540900308631
mp-19433,2.760112546413116,3.5248500059503787,581.0423233333333,175.29941534671772
mp-19434,0.23500583697475236,,,
mp-19435,0.13080923386988438,,,
mp-19436,2.248703249034059,27.410864751657243,433.16604000000007,11.060223240711775
mp-19438,1.8319737077471248,2.9798986529600286,602.4377733333333,269.1571664306649
mp-19440,8.151954984055564,5.131659712596499,620.8252000000001,146.03130189770104
mp-19441,0.6681254022223475,169.8464145236851,596.6267066666666,2.813777362685697
mp-19442,1.2529595356641845,1.3565304275303656,562.77824,682.5026707734168
mp-19443,0.2595894312899848,1.7104163721682308,620.8207699999999,677.7287329114419
mp-19446,0.43200802570783675,10.389176392705824,635.27294,93.79241110491121
mp-19447,4.091057258578526,8.865132638783356,669.0396233333333,93.57348537654511
mp-19448,1.562439736218896,,,
mp-19449,2.741326332415713,1.9073862423639105,514.0641400000001,280.27875051462075
mp-19450,1.5716886769061948,3.567108841998185,634.4817233333333,221.8547535552354
mp-19452,0.17815817060534986,,,
mp-19453,3.698842859143427,4.9418872727083185,546.4199466666666,113.89175152571194
mp-19455,0.30625146451182517,,,
mp-19456,0.29113806070040205,,,
mp-19457,0.3121873447522666,,,
mp-19458,0.6268461715393595,,,
mp-19459,41.25219880559273,8.06576616220953,622.99301,68.54312357200662
mp-19460,1.3361122306832998,8.284334839130219,408.6858833333333,38.76821915323871
mp-19461,9.684450550387877,16.41555229308817,617.52195,35.18419901008817
mp-19462,4.598628193589893,8.166918489570017,510.80487,90.34837757207926
mp-19463,5.7275663132619385,16.82520351115656,614.6364666666667,35.32989901355871
mp-19464,4.399469450634718,16.810317284058723,607.9796133333333,37.804131770754196
mp-19465,92.63116191642223,268.11119331198444,-215.44814,2.8405382237475973
mp-19466,7375.448086411586,22.63655062795877,681.5872133333334,33.5359339233216
mp-19467,0.541391099575473,,,
mp-19468,0.1962906827881265,,,
mp-19469,5.305811397030133,16.490375115602507,610.06945,37.89573620560642
mp-19470,48.91987744726788,2.817854983365432,457.0672666666666,127.26804399786892
mp-19471,1.4654498206978952,7.389089210090498,359.0575733333333,36.86206318571054
mp-19472,5.652895499731743,11.583092914074525,504.7669233333333,32.88333442705092
mp-19473,7.696107490042537,11.807118245849225,615.81044,59.21105073764774
mp-19474,12.85562759168087,25.648280558107857,602.7994933333333,22.089200690779485
mp-19475,503.0870633153229,26.184759244826104,562.3434066666667,19.383056668390523
mp-19476,25.864440094866566,20.316719271677833,537.7366666666667,21.214771366025484
mp-19477,2.951519817148561,16.68688643445677,553.6522333333334,30.66863486142289
mp-19478,14.58301564416054,13.109503406626562,328.356188,16.059474082715443
mp-19479,7.81149394141328,13.816648505958804,619.6230933333333,35.2964248024898
mp-1948,1.2924503075700269,,,
mp-19482,20.354314826064602,14.059737425290175,504.17069999999995,32.64662206630615
mp-19483,40.378018765133916,3.815933929049653,481.76426666666674,125.58292187583753
mp-19484,4.924942127360721,4.46525018459298,544.6788700000001,118.01000436363174
mp-19485,6.192340318471222,,,
mp-19487,11.03800484556699,20.879708715819753,526.9076066666668,21.99637290701698
mp-19488,15.000914589676908,13.043195036463805,478.60741333333334,34.49597850914819
mp-19489,453.05306381425504,242.4795787055582,163.67114666666666,1.0954982212026594
mp-1949,0.2120050361365669,,,
mp-19490,1.9425145476602808,4.063507643990376,571.3516166666667,168.8308517791401
mp-19491,9.152097719833003,78.14436806078025,616.8152,11.310755110042413
mp-19492,36.2787019645002,42.85076786689466,557.6743633333333,11.27749986056884
mp-19495,478.3073615008105,256.93089973994734,165.7715203333333,0.9449850098925581
mp-19496,4.3732567223923935,5.689316339808007,632.9508133333333,135.6334274367868
mp-19497,5.671368105245006,16.72586095521504,610.6734433333334,37.56732048060193
mp-19499,4.363400448815269,4.235260503646155,569.7316066666666,185.86191734969555
mp-1950,0.5283142124763452,0.5687305114786485,343.8702799999999,551.5260665933648
mp-19502,0.19417764047148123,,,
mp-19503,0.5252419503910392,10.295276813754164,511.1229466666667,38.984279022178114
mp-19504,0.09503200843284376,,,
mp-19507,1.6726171033647195,7.588828408737177,504.0120866666666,45.18000645126796
mp-19508,0.6496276284935051,110.47467216956419,552.7947966666667,3.6306329404485806
mp-19509,0.19746256124105735,,,
mp-19510,73.96532256913065,7.7607740468455875,247.10924400000002,20.604281820970144
mp-19511,12.455423667758128,4.928180324385996,541.2997233333333,94.89128905799551
mp-19512,35.65395254996989,6.965366282064114,462.11023666666665,68.51884076764878
mp-19513,0.19975091474813558,,,
mp-19514,13.215358742449112,20.879806802125376,542.04055,23.98870903653728
mp-19516,9.06390266075895,4.2153549587284544,580.4432766666667,130.20432435835485
mp-19517,1.1240828570323742,,,
mp-19518,0.6633412000433893,56.78855170520577,520.8476233333333,6.082978945423739
mp-19519,0.3589989733278279,9.239927391913167,584.3048,61.752183977585176
mp-19520,38.31318571993588,127.676677331234,459.5176666666667,2.789100839286454
mp-19521,9.778415849900943,4.379973753795998,581.6362399999999,122.6542443279588
mp-19522,3.0206747448428324,8.782669873693914,634.31148,87.79427938491689
mp-19524,0.8444945739340489,,,
mp-19525,0.4807429664219565,9.267842460444017,529.70726,51.775907958913734
mp-19527,1.2363035252779047,,,
mp-19528,2.436012396782115,15.226326345204553,547.0339833333334,34.51200317274428
mp-19530,18.710979150050058,12.392766699335686,603.3853566666667,57.451052586515196
mp-19531,1.4152367610159553,12.531575644647278,614.97127,65.0526799982542
mp-19533,0.22807530176426113,,,
mp-19534,2.1028235793651096,38.14160724999006,668.64631,27.095357277311674
mp-19535,6.008757847240426,5.6684370953195415,539.19214,75.42116833514056
mp-19536,11.145816699326403,4.5872030161450175,529.87266,102.38743258535419
mp-19538,1.3912059588518813,,,
mp-19540,0.3474279083475077,,,
mp-19541,0.2527434344197556,,,
mp-19542,0.6068927912380977,5.824283167680216,544.7781,72.07974533821299
mp-19543,0.4651752460714481,6.858733927818278,520.91759,66.41776217309712
mp-19546,3.3480727497626788,12.117371078525318,618.6518299999999,51.13132514862582
mp-19548,12.484299015541943,16.242663016361952,535.1934466666667,21.690554059470575
mp-19549,0.186328726036516,,,
mp-1955,0.8235598826402983,,,
mp-19552,0.07238945328169427,,,
mp-19553,3.3265267865978894,17.54087163669402,599.28859,33.9814917980294
mp-19559,1.706418572912574,11.448540665978834,617.9812066666667,51.42557785628605
mp-1956,0.19146864293488022,,,
mp-19560,387.667005883248,12.22970284259681,583.9747266666667,49.31498577018546
mp-19561,1.7910613005300065,3.035196276879213,506.60007,144.78888951526926
mp-19563,0.12048550747992809,,,
mp-19565,10.128610109785527,,,
mp-19566,2.4442851453448253,4.833298237951103,574.9599400000001,82.882168163755
mp-19567,1.3329873516783788,13.259955914653903,619.28006,62.99276952101672
mp-19568,0.7106437770365484,,,
mp-19569,7.84841475087972,4.547274236177883,540.7064,83.30474782978396
mp-19572,0.11688819073055894,,,
mp-19573,0.24021079180319566,,,
mp-19574,5.965554368817493,5.677894575182795,593.3618,131.79678696914067
mp-19575,0.08294311500023942,,,
mp-19577,18.964613333428634,26.669130412727522,597.84772,21.196152472681487
mp-19579,1.1311729569167563,3.0848037591585866,607.6742633333333,219.9888174999827
mp-1958,0.3896139667591453,0.670467441049967,425.58437,703.0403658980438
mp-19580,4.709484907196565,42.476484017033215,631.2526733333333,14.284500132082876
mp-19581,9.819946960709197,6.576263900557195,550.40446,67.48689744395425
mp-19582,3.925345168542083,1.9712309470542868,532.2409433333333,278.6891089998081
mp-19584,12.11948937075779,13.505231887138102,629.18101,55.423056585272725
mp-19585,2.2907924653021148,,,
mp-19586,21.02225576515391,98.55217080966142,571.38218,4.770171985088796
mp-19588,1.6646275001648585,7.109243680289755,602.2889166666668,75.3002905703781
mp-1959,0.07574794112507797,,,
mp-19591,0.2690530862031679,,,
mp-19592,1.832124489464435,1.8122805423382773,509.99771333333337,297.44118589668847
mp-19594,1.6077281833421753,7.268899000559465,606.0575033333333,74.52859104343221
mp-19595,0.21941654090502857,,,
mp-19596,13.89490564021085,10.178702132781437,399.82986666666665,40.49439803959508
mp-19597,0.11245430536434553,,,
mp-19598,1.6720339249141432,5.16784539850998,622.2318999999999,152.98663498789412
mp-19599,23.15011869246567,6.348367884760644,541.1345699999999,61.19249475162947
mp-196,0.29627714073047184,,,
mp-1960,0.4258572999615767,,,
mp-19601,3.693169820681881,2.9126128763113197,387.78636,116.03168322896391
mp-19602,0.1599961976422096,,,
mp-19604,0.39887374525093383,3.325154441983997,532.6712733333334,160.23901838670355
mp-19605,0.5950639994114333,12.878961908703914,674.7315933333333,64.99941596723895
mp-19607,0.2514967949959353,,,
mp-19608,8.404781183390298,4.579738390312403,594.93671,193.12945158566296
mp-19609,0.8153371837275469,,,
mp-19610,1.833213767576026,,,
mp-19611,0.9790561035000359,,,
mp-19612,2.5503042802786453,,,
mp-19613,3.8555303184099734,3.3422817027420932,279.2392,89.98837202385636
mp-19616,255.85004343490226,31.195269410206862,529.5029866666667,13.21856702674211
mp-19618,3.2474555155149516,12.773051060151818,621.7418566666666,50.186633109621
mp-19619,4.417590923169458,2.3661249700768243,515.3139966666666,250.2080837057011
mp-19620,2.8080215522709415,,,
mp-19621,0.0805561478320669,,,
mp-19622,0.3683396752973908,2.9039684054655432,373.85608833333345,127.87013190270021
mp-19625,7.5187324575926615,4.389326089909302,542.7823866666668,113.74602899411096
mp-19627,0.34135798313195886,,,
mp-19629,2.759686799117896,2.9620321732699257,530.9541700000001,178.40590018670454
mp-1963,1.09474462765425,,,
mp-19630,3.7894360855442404,5.065967029300519,625.4675533333333,136.31924644937348
mp-19631,11.204065447441437,2.0763438176916993,498.03674,218.1622023242139
mp-19634,0.1107687633994531,,,
mp-19638,16.018730867855734,3.070116994053756,600.1173266666666,222.66399307787628
mp-19640,1.3474046403979278,2.957811299105049,607.71618,244.03801554460273
mp-19642,173.05093618168803,16.031884859728056,550.5441066666667,29.97017728146186
mp-19643,12.221711427138942,12.052745465689489,661.2214433333334,53.49000225702213
mp-19644,1.976987911367965,,,
mp-19646,23.29005424997759,4.660858330067798,489.38976666666673,105.86731759297027
mp-19647,0.7830162193963291,,,
mp-19648,0.6196712099189313,,,
mp-19649,2.802901700613693,4.896229200893856,574.7899033333333,105.05691668545684
mp-19650,0.2890225271245877,,,
mp-19651,3.220273174313032,1.573329234302677,520.07662,351.1403507420689
mp-19652,0.17570672335625334,,,
mp-19654,2.1538956372508764,3.1641163035061743,585.8971366666666,296.55798475997483
mp-19655,2.6109815609312887,3.2386588374588263,569.4655566666665,201.7223695356538
mp-19657,0.1837863860514807,,,
mp-19658,22.397393359795487,33.59033856083054,643.5269266666666,20.1913168935891
mp-1966,8.22148500172118,,,
mp-19660,21.658382190962747,22.31301123889077,614.3996133333334,22.845280283163255
mp-19662,10.101872600381132,5.586149916725409,637.6310833333332,115.24842796221195
mp-19665,0.508292184506621,,,
mp-19666,4.223319612699346,6.95884339795557,584.00706,100.30547341287311
mp-19667,8.851285661704662,9.227862929037329,580.0781766666666,65.6215017917163
mp-19668,0.050001425581832605,,,
mp-19672,49.12454905262946,47.86813999624518,284.58809333333335,6.844028780727497
mp-19673,2.0428590816121526,3.8044509420198604,610.9786166666668,205.28786084100295
mp-19674,1.3075017818105101,,,
mp-19675,3.110206081232873,,,
mp-19677,17.664823787979852,4.220504524023389,515.4716166666667,105.32750015299224
mp-19678,10.994012389450662,13.339112486661882,688.5717466666666,57.03443275959022
mp-19679,1.8814822345156677,,,
mp-1968,1.823909793388345,2.5514388557411203,664.35487,379.40943325669645
mp-19680,5.746613021049998,11.1100649771205,615.6373066666666,60.43902901660335
mp-19682,1.7411473629279919,,,
mp-19683,6.074215130981995,15.030158971565614,603.6647333333334,29.963020635563367
mp-19684,0.39325410903541497,54.10354533499891,647.3226166666667,17.053365401204097
mp-19686,1335.1116975114219,,,
mp-19687,4.271963428186752,3.121755619039112,588.8197333333334,205.05467409177524
mp-19688,2.885073141821627,3.5421891265271,470.3066833333334,154.8615602230141
mp-19689,1.1164882565967922,2.660681944390523,510.81060333333335,198.87381578119007
mp-1969,0.2383164373972574,,,
mp-19691,0.2907548870159498,4.8183878368061,604.7315466666666,198.89596037307052
mp-19692,2.5049861452131825,2.379371127112602,395.0008533333333,155.7544848696779
mp-19693,8.805529328309934,70.40589382932893,636.2164733333334,15.736487727082595
mp-19694,0.7378991474230198,9.285810061729963,659.1715433333334,84.07567280621295
mp-19695,5.7211644888503885,6.899662709530344,666.6821466666667,126.45739692141832
mp-19696,86.44793193280785,6.490280587412253,585.5715466666667,86.61304191782796
mp-19697,0.06439754720134007,,,
mp-19698,2.8650146599295185,7.6224929703983895,578.4682666666668,103.90932795019528
mp-19699,5.977981188194592,5.5051634039187585,592.0261066666667,109.68945171154665
mp-19700,1.6787218056358746,,,
mp-19702,1.6095864636722956,2.3621253782404183,509.8504,270.51198075947457
mp-19703,1.319107627168801,4.655888737301625,434.9578466666667,61.642917721165844
mp-19704,21.08329842544549,15.53491646635698,603.9537700000001,36.303311179478634
mp-19705,1.9121248447473598,45.23746958646889,584.5252899999999,25.241108536494867
mp-19706,1.2910426681380576,2.6996920080536335,520.4705966666667,219.1845360133504
mp-19707,2.9797453881595266,2.348516976493913,540.1308366666667,277.20874709867655
mp-19709,2079.840325008746,110.13749424453077,500.46769333333344,3.4257651241409453
mp-1971,0.26914176291584263,,,
mp-19710,0.4015592409252463,,,
mp-19712,2.926736083316473,,,
mp-19713,0.18355881071669441,,,
mp-19714,0.15221285483685376,,,
mp-19715,0.1484734854170648,,,
mp-19717,0.15742759905034323,0.16009635566278022,482.89459000000005,2738.236664478199
mp-19718,0.08814232055718783,,,
mp-19719,0.3680584110357309,,,
mp-19722,0.20229234432747037,,,
mp-19723,0.5861523030657181,,,
mp-19724,0.5174502170031697,,,
mp-19725,1.222032545436691,,,
mp-19727,0.6089151839248812,0.8327697920445657,539.6659733333335,862.7247838533837
mp-19728,0.15331853026267073,,,
mp-1973,0.5925507988597191,,,
mp-19731,0.8018954862473017,,,
mp-19733,0.29415844090353477,,,
mp-19734,0.8842531410322086,11.79632796897436,719.6830666666666,74.64243489364209
mp-19735,0.3574991729389811,,,
mp-19737,0.44929607069176186,,,
mp-19738,0.2994550596107809,,,
mp-1974,0.1766902417154899,,,
mp-19740,0.6559392109220387,,,
mp-19741,0.3110467286576382,,,
mp-19744,0.1906226373707717,,,
mp-19745,0.10950400473913012,,,
mp-19746,6.407391192758415,,,
mp-19747,0.38232300261951463,,,
mp-19749,3.179226443528864,,,
mp-1975,0.12171678757975375,0.2147794833232187,5.7498379,0.5782403074242939
mp-19750,32.77101113894163,3.075797291046443,634.8716733333334,284.84988324688686
mp-19754,0.14417848255841018,,,
mp-1976,0.08761940197565316,,,
mp-19762,1.513990563964148,,,
mp-19764,0.4737410612167166,,,
mp-19765,0.09037710007890452,0.6147936282585269,459.8476633333333,819.2114022767407
mp-19766,0.26172336792241824,,,
mp-19767,0.19472508608371839,,,
mp-19768,0.1612243685186076,,,
mp-19773,0.1533144721056054,,,
mp-19778,5.511303760660118,,,
mp-19784,0.27692807410430126,3.781629446575164,638.7841699999999,262.890654660368
mp-19786,0.6036674294431139,,,
mp-19788,0.5111413695635255,,,
mp-19789,0.14182322767502392,,,
mp-19792,0.10249737736101973,,,
mp-19795,0.2561316308502619,0.618464095979707,413.57975333333326,659.0491670651584
mp-19797,0.08920999645580704,,,
mp-1980,0.10107181674799585,,,
mp-19800,0.1126324426715018,,,
mp-19801,0.12851734236652862,,,
mp-19803,0.1609099132541315,5.853188834745687,702.8063900000001,198.98104095219148
mp-19806,0.6195992828942954,,,
mp-19809,0.2926351890321112,,,
mp-1981,0.390083054676908,,,
mp-19810,0.41590323170296284,,,
mp-19811,0.6128691188019985,,,
mp-19814,1.28631530410294,,,
mp-19816,0.7891983751635377,,,
mp-19817,0.24461614350907246,,,
mp-1982,0.21848322621923924,,,
mp-19821,0.48267873536137884,,,
mp-19824,0.13283002760175114,,,
mp-19825,2.7164555311681258,,,
mp-19827,0.17501766046951875,,,
mp-19828,0.31144920849708235,,,
mp-19829,0.1052322631321895,,,
mp-19830,0.07672427162742593,0.10705153382301875,-26.102786999999996,16.790458672213905
mp-19832,4.25278525648807,,,
mp-19833,0.10965653481955483,0.710335320527417,445.55036,530.6391827996836
mp-19835,0.44452669363603636,,,
mp-19836,0.9531926388048451,,,
mp-19838,8.053148863888765,,,
mp-1984,0.15608479520511337,,,
mp-19841,0.0725810650639158,,,
mp-19843,261.90203613627835,,,
mp-19845,0.731887574597371,0.4901807782200429,410.78254,849.1427672246283
mp-19846,0.6640150953800092,,,
mp-19848,2.893521213158207,,,
mp-1985,0.8415773185669939,1.6555339210250877,553.0188833333333,529.243069435009
mp-19851,0.3114476163488927,0.6776834576947088,471.8698866666667,737.2347179474543
mp-19854,0.3017697022628698,,,
mp-19855,0.7642885762866221,,,
mp-19856,0.20293364049697182,,,
mp-19858,0.47360921897682223,,,
mp-1986,0.1432423957060952,1.6440372381736656,566.40084,545.2049276079985
mp-19860,0.41226626652798876,,,
mp-19861,0.25748864678088185,,,
mp-19865,0.20134950085452305,,,
mp-19866,0.2049633610269109,,,
mp-19867,0.12348073475923424,,,
mp-19870,0.12464612950068604,,,
mp-19871,0.115844036487666,,,
mp-19873,0.19506075407972898,,,
mp-19875,0.5294236678245212,,,
mp-19877,0.4085440115023418,,,
mp-19878,0.1833752909265389,,,
mp-19879,1.019612685877204,,,
mp-19880,3.733761390449365,,,
mp-19881,0.554055267455795,,,
mp-19884,0.6559255689114718,,,
mp-19885,0.23289923036387286,1.2992311659668,567.36001,453.47651920020934
mp-19886,0.35866513044092446,0.6143579288025248,567.16298,1258.0378144414817
mp-19888,0.18515308172542488,,,
mp-19889,0.19125533756050256,,,
mp-1989,0.7949369104905353,,,
mp-19890,0.47404870814668615,,,
mp-19891,0.18281214820364208,,,
mp-19893,0.695525913870602,3.081599379075884,599.8305766666666,259.4200835917841
mp-19895,0.18340987571797912,,,
mp-19896,0.4602072649092992,0.6978107371574072,517.08562,884.0496955561879
mp-19897,0.046578628090054135,,,
mp-1990,0.25386925265633936,1.280612339620144,520.23689,542.6130837435213
mp-19902,0.09827819673030475,,,
mp-19905,0.10280599085594781,,,
mp-19906,0.7544748095660514,,,
mp-19907,0.17432514506828753,,,
mp-19908,0.3107502472408039,,,
mp-19910,0.2624634707634885,,,
mp-19913,0.3933609548180937,0.5376005514700428,367.79005333333333,499.56177091790056
mp-19915,0.1293181189654429,,,
mp-19917,0.012305047391483344,,,
mp-1992,0.14044486883150958,,,
mp-19921,0.3899316222570969,2.1826651111909627,526.71019,397.09148824413313
mp-19922,0.16437041027542534,,,
mp-19924,0.14702412624132513,,,
mp-19927,0.15930690186667534,,,
mp-19930,0.5439651639494237,,,
mp-19931,0.5706685401606252,11.054983198305965,686.7617933333332,64.319508253111
mp-19932,0.2375634883994844,0.2757597970529346,222.47702999999998,369.19239232679024
mp-19934,3.290949125890775,,,
mp-19937,0.5771080790532238,,,
mp-1994,0.4727377833330406,,,
mp-19940,0.18131810180467053,,,
mp-19941,0.2609179963991438,1.003000409870914,479.01415333333335,397.2052329958975
mp-19943,3.203298916200345,,,
mp-19944,2.5341773624840664,,,
mp-19945,0.8706366321934929,,,
mp-19946,0.7451407706229305,,,
mp-19947,4.568832626384245,,,
mp-19950,0.09021750109825737,,,
mp-19954,1.5380390305372202,,,
mp-19955,6.941257409050186,,,
mp-19956,0.3754377448729562,1.0054770326525044,496.2836366666666,597.6575660331747
mp-19957,0.6600720460705444,2.7638978478432374,561.0313133333334,300.21732110692096
mp-19958,3.48940459272556,,,
mp-19959,2.0383702365487095,,,
mp-1996,0.2245930542959809,,,
mp-19961,4.711460436164593,,,
mp-19962,11.938343440801258,,,
mp-19963,1.663119534100756,,,
mp-19965,75.94979075632199,3.0262468541213505,617.4286199999999,262.6985064147607
mp-19967,0.33826103268382934,,,
mp-19968,3.7854291980756822,,,
mp-19970,1.6135523964463334,9.943599261594,690.2581333333334,84.7357136443104
mp-19973,4.57961029941393,,,
mp-19974,0.4343984254157301,,,
mp-19975,8.338539438558183,,,
mp-19976,0.11373959059096268,,,
mp-19977,0.25937872792216443,,,
mp-19981,0.16300040415470038,,,
mp-19983,0.25439711448702346,,,
mp-19984,0.08622436793056026,,,
mp-19985,0.7486513368425126,1.567325986742303,518.1830233333334,381.4545539168209
mp-19986,2.4694568487279382,,,
mp-19987,1.8223377389227384,,,
mp-1999,0.8131470385368669,4.908671649613949,638.68675,172.80034306336137
mp-19991,0.08959524240332954,,,
mp-19992,232.25427993068942,6.360567406227633,650.4399633333334,145.36753151174705
mp-19996,0.6808933361868059,0.9577693056035782,520.11195,628.0169285376907
mp-19997,2.2769704103934414,,,
mp-2,0.14544627549079459,,,
mp-20,0.6131974045080424,,,
mp-200,0.8902180081395789,1.4236711338957342,530.1745133333333,367.202439680508
mp-2000,1.3562725723573883,,,
mp-20000,0.20576968109106128,,,
mp-20001,4.6003505799313285,,,
mp-20002,0.18032744989451413,,,
mp-20004,0.2054242902660911,,,
mp-20006,0.7401654349781088,1.7047166207700397,572.32251,470.1716214536099
mp-20007,0.09973132656819839,,,
mp-20009,1.9283225593841338,,,
mp-2001,1.3534599134291931,,,
mp-20010,0.7290917458494911,,,
mp-20011,0.29047166152371073,4.171687135137158,628.74253,230.92367040425722
mp-20012,0.727142672121943,,,
mp-20015,0.36425000586845663,0.6851038811284164,412.3171766666667,635.6576977256551
mp-20017,1.2134995053270046,,,
mp-20021,1.0934555280628688,,,
mp-20022,0.5955088901977178,,,
mp-20023,0.37703902611834994,,,
mp-20024,0.665433375449222,,,
mp-20025,1.1367102485235459,1.286490265099774,517.6835166666666,418.8467416603963
mp-20026,0.3726288446224959,,,
mp-20027,0.09026434584922705,,,
mp-20030,0.274323132936985,,,
mp-20033,16.526654999352022,,,
mp-20034,1.848586406486918,,,
mp-20036,0.7288926648524292,,,
mp-2004,0.49610703918069116,,,
mp-20042,0.32882876413160106,0.4871534292481232,385.77346333333327,847.0899918781239
mp-20043,1.164295126092952,,,
mp-20044,0.5613229476429233,,,
mp-20048,0.23930768939072344,,,
mp-20049,0.10120455423960974,,,
mp-20050,0.1526129483239084,,,
mp-20051,1.1688984555496453,,,
mp-20054,0.363253887733587,,,
mp-20055,83.4458370487082,,,
mp-2006,1.4094391895263092,,,
mp-20061,0.6333725599889966,,,
mp-20066,0.7404720608824997,7.72934032715394,689.25534,116.66828508783293
mp-20072,0.8733969605989402,3.4207537650939144,714.4273466666667,339.0022470113948
mp-20074,0.18233806510200953,,,
mp-20075,0.7989486159061672,,,
mp-20077,0.5788308463723554,,,
mp-20078,1.4278924031407827,2.6627611653516707,578.0887766666666,241.55999411033986
mp-20079,0.5331499046332718,2.340567974052532,649.7510633333333,258.55826532904706
mp-2008,0.6005532697747038,,,
mp-20083,1.786829416666804,,,
mp-20085,0.28437520116212706,,,
mp-20086,11.534860116147076,,,
mp-20087,0.2758715207990267,,,
mp-20088,0.4221955645274304,29.057171206677435,706.5020833333333,39.69751024835237
mp-20091,0.09152677030724209,,,
mp-20097,0.08251573510880895,,,
mp-20098,0.46414352379329116,2.792773195295162,673.0785066666667,286.3371466403523
mp-201,0.2134995993615657,,,
mp-20101,5.081504315888976,,,
mp-20103,0.0037043162605930233,,,
mp-20106,0.49190913257895685,,,
mp-20107,0.11785928668326177,,,
mp-20108,0.571976582401249,,,
mp-20109,0.3598701506342645,,,
mp-20111,275.07630376563804,,,
mp-20112,0.19986830351793736,,,
mp-20114,0.29306343236484,,,
mp-20116,0.3249785506500843,,,
mp-20118,0.0937862547022972,,,
mp-20119,0.12490456275081827,,,
mp-20120,0.19675555279772516,,,
mp-20121,0.22412677938499534,,,
mp-20122,0.1102919079935451,,,
mp-20123,0.11616283885037479,,,
mp-20127,1.037018158229133,,,
mp-20129,11.00816519935367,,,
mp-2013,1.2774853885761392,,,
mp-20131,0.149871103962177,,,
mp-20133,0.11201703924165307,,,
mp-20134,1.045837887834825,3.279007354801716,575.4460233333333,272.418807056774
mp-20136,2.119694528851041,,,
mp-20138,0.08340377624364871,,,
mp-2014,0.044791653447643874,,,
mp-20140,0.09120079692672144,,,
mp-20144,0.12210301173976112,,,
mp-20146,0.8873354605903955,,,
mp-20147,0.10254619765094176,,,
mp-20150,0.7468629242423054,,,
mp-20152,0.6362708957265955,,,
mp-20154,0.1288174557697501,,,
mp-20155,0.25787290401649476,,,
mp-20158,0.4512401421457103,,,
mp-20159,0.1455764437447894,,,
mp-2016,0.3103521605516373,,,
mp-20160,0.12873718657770408,,,
mp-20162,0.24783654054797458,,,
mp-20163,1.1389086758904876,,,
mp-20164,0.13720220085949347,,,
mp-20165,4.497359519734439,,,
mp-20169,0.2735823596650081,,,
mp-20170,9.155474203203037,,,
mp-20175,0.15902786873430985,,,
mp-20177,0.9988340477394176,,,
mp-20180,0.10859557021812744,,,
mp-20181,0.11457971167271414,,,
mp-20184,0.07453704470642591,,,
mp-20185,1.9859217344215512,,,
mp-20186,1.7430029316779831,,,
