material_profile,process_profile,process_lambda,bound,requested_clusters,mean_pair_distance,mean_same_paper_distance,mean_cross_paper_distance,mean_interval_width,same_paper_cocluster,cross_paper_cocluster,same_paper_recall_lift,same_paper_precision,same_paper_precision_lift,paper_ari,paper_nmi,actual_clusters,largest_cluster_fraction,shared_author_pair_count,shared_author_cocluster,shared_author_lift,same_location_pair_count,same_location_cocluster,same_location_lift
identity_strict,settings_all,0.0,reported,30,0.8708984851837158,0.1619073897600174,0.8812718391418457,0.20730875432491302,0.8649949849548646,0.1452580045845306,5.954886874764237,0.08014422987565749,5.557781282065253,0.12356321867806855,0.6455510540182913,30,0.25600961538461536,8437,0.2583856821144957,1.8146909627552144,92,0.782608695652174,5.394107353535033
identity_strict,settings_all,0.0,reported,50,0.8708984851837158,0.1619073897600174,0.8812718391418457,0.20730875432491302,0.8567703109327984,0.12611274657994606,6.793685286916419,0.09041258282351447,6.26986323605971,0.14115970492250357,0.7179277528785669,50,0.25600961538461536,8437,0.24854806210738414,2.0206517772667407,92,0.782608695652174,6.21436477304056
identity_strict,settings_all,0.0,reported,80,0.8708984851837158,0.1619073897600174,0.8812718391418457,0.20730875432491302,0.7815446339017051,0.0734933712149006,10.634219399412295,0.13464196848216753,9.337049134686335,0.2102815449087401,0.7866186775986993,80,0.21875,8437,0.22176128955789973,3.1803492048237545,92,0.782608695652174,10.676521599821685
identity_strict,settings_all,0.0,pessimistic,8,0.8947747945785522,0.29104316234588623,0.9036080241203308,0.20730875432491302,0.999197592778335,0.9308270058788827,1.0734514431442577,0.01546298940780569,1.0723156642569298,0.0021138620846606255,0.08587593047840328,8,0.9651442307692307,8437,0.9632570819011497,1.0357563479937046,92,1.0,1.0743350438888382
identity_strict,settings_all,0.0,pessimistic,12,0.8947747945785522,0.29104316234588623,0.9036080241203308,0.20730875432491302,0.999197592778335,0.9189459688709787,1.0873300788358142,0.01565977942378551,1.0859625090641836,0.0025122720635410954,0.107903075869592,12,0.9591346153846154,8437,0.9506933744221879,1.035455955908265,92,1.0,1.0882291863017288
identity_strict,settings_all,0.0,pessimistic,20,0.8947747945785522,0.29104316234588623,0.9036080241203308,0.20730875432491302,0.9857572718154464,0.8662884380017082,1.1379088402580095,0.016376288041377286,1.135650405366492,0.003960636216559165,0.16296404153455205,20,0.9314903846153846,8437,0.9506933744221879,1.1001545983664647,92,1.0,1.154398058713084
identity_strict,settings_all,0.0,pessimistic,30,0.8947747945785522,0.29104316234588623,0.9036080241203308,0.20730875432491302,0.923370110330993,0.6205728608703563,1.4879318264675032,0.021306338207453285,1.477535785950606,0.013852177311370622,0.34096613254666736,30,0.7860576923076923,8437,0.8286120659002015,1.346700802587119,92,1.0,1.6116804830040126
identity_strict,settings_all,0.0,pessimistic,50,0.8947747945785522,0.29104316234588623,0.9036080241203308,0.20730875432491302,0.8136409227683049,0.11462206973065149,7.098466505449311,0.094087081583892,6.524679589814468,0.14660864285857364,0.669541872552145,50,0.23317307692307693,8437,0.2890837975583738,2.623450858958625,92,0.782608695652174,6.838495454307171
identity_strict,settings_all,0.0,pessimistic,80,0.8947747945785522,0.29104316234588623,0.9036080241203308,0.20730875432491302,0.7885656970912738,0.09838250012473915,8.015304511386187,0.10496381939067048,7.278951355682492,0.16398868038169448,0.6946657348378867,80,0.22115384615384615,8437,0.2880170676780846,3.07817893681788,92,0.782608695652174,7.969725882096024
identity_strict,settings_all,0.25,optimistic,8,0.5991847515106201,0.10138171166181564,0.606468141078949,0.2705478072166443,0.9719157472417251,0.5838232402241196,1.664743162448661,0.023777974087161365,1.6489369167573389,0.018797826102609255,0.30774746815395626,8,0.7524038461538461,8437,0.8651179329145431,1.5001680237623523,92,1.0,1.713177046921131
identity_strict,settings_all,0.25,optimistic,12,0.5991847515106201,0.10138171166181564,0.606468141078949,0.2705478072166443,0.9719157472417251,0.31969909982360417,3.0400953514663795,0.04258591895930386,2.9532160161595797,0.05550029139898703,0.4687794402720346,12,0.49399038461538464,8437,0.4502785350242977,1.4232050106221439,92,1.0,3.129740060459603
identity_strict,settings_all,0.25,optimistic,20,0.5991847515106201,0.10138171166181564,0.606468141078949,0.2705478072166443,0.8914744232698094,0.14755907499317603,6.041474733499355,0.08121493448345182,5.632031693318226,0.12575953073928808,0.6196003483666288,20,0.25600961538461536,8437,0.2664454189877919,1.8433981957804892,92,0.8913043478260869,6.048556485011335
identity_strict,settings_all,0.25,optimistic,30,0.5991847515106201,0.10138171166181564,0.606468141078949,0.2705478072166443,0.8866599799398195,0.12701673852619963,6.98065459897578,0.09267024488426702,6.4264258727204755,0.1454900547342174,0.6866309864794042,30,0.25600961538461536,8437,0.24937774090316464,2.0125750383964376,92,0.8260869565217391,6.513447061191627
identity_strict,settings_all,0.25,optimistic,50,0.5991847515106201,0.10138171166181564,0.606468141078949,0.2705478072166443,0.8858575727181545,0.11978773799495761,7.395227487770444,0.09763647217493202,6.770820037108384,0.15390807147326166,0.735168965219499,50,0.25600961538461536,8437,0.24854806210738414,2.133124774994032,92,0.782608695652174,6.543074330633707
identity_strict,settings_all,0.25,optimistic,80,0.5991847515106201,0.10138171166181564,0.606468141078949,0.2705478072166443,0.8130391173520561,0.03293700526252454,24.68467035395976,0.2653355155482815,18.400286135000744,0.38676442587749216,0.851561688594098,80,0.1346153846153846,8437,0.13203745407135237,4.34038514187817,92,0.782608695652174,23.90774809904465
identity_strict,settings_all,0.25,reported,8,0.8057450652122498,0.12747681140899658,0.8156689405441284,0.2705478072166443,0.9711133400200602,0.4058835787514932,2.3925908582141364,0.03382239921749459,2.3454900942609846,0.038573448000286704,0.38046164909912555,8,0.46033653846153844,8437,0.4417446959819841,1.090800353091644,92,1.0,2.4647351244961904
identity_strict,settings_all,0.25,reported,12,0.8057450652122498,0.12747681140899658,0.8156689405441284,0.2705478072166443,0.9699097291875627,0.3278526375726055,2.958370981452814,0.04148861315622372,2.877120885386944,0.053392808892476974,0.45912547130109943,12,0.4483173076923077,8437,0.4149579234324997,1.2742807808599694,92,1.0,3.0518407683830446
identity_strict,settings_all,0.25,reported,20,0.8057450652122498,0.12747681140899658,0.8156689405441284,0.2705478072166443,0.9003009027081244,0.16489341406646688,5.459896065619832,0.0739751767789151,5.129974465750017,0.11307980109403072,0.602460041993179,20,0.2668269230769231,8437,0.26514163802299395,1.6331690759389792,92,0.8913043478260869,5.41177553347072
identity_strict,settings_all,0.25,reported,30,0.8057450652122498,0.12747681140899658,0.8156689405441284,0.2705478072166443,0.8906720160481444,0.1385925315003038,6.4265513185044325,0.0859465737514518,5.960157825392554,0.1339877126075324,0.6615033961802262,30,0.25600961538461536,8437,0.2612302951286002,1.9282040848489537,92,0.8913043478260869,6.440561662611352
identity_strict,settings_all,0.25,reported,50,0.8057450652122498,0.12747681140899658,0.8156689405441284,0.2705478072166443,0.8613841524573721,0.12008711195118443,7.17299415783707,0.09498108783649273,6.58667645751739,0.14899023468884248,0.7298778984353255,50,0.25600961538461536,8437,0.24854806210738414,2.1275196761468638,92,0.782608695652174,6.526733866374846
identity_strict,settings_all,0.25,reported,80,0.8057450652122498,0.12747681140899658,0.8156689405441284,0.2705478072166443,0.8228686058174524,0.0302925353158542,27.16407184930433,0.28440685016986755,19.722830587025584,0.4100684953514265,0.8562787612730682,80,0.12740384615384615,8437,0.13701552684603532,4.967451954963398,92,0.782608695652174,26.009502517742984
identity_strict,settings_all,0.25,pessimistic,8,0.8697325587272644,0.2310374528169632,0.8790774345397949,0.2705478072166443,0.9831494483450351,0.7782930401425255,1.263212437522241,0.018146878262994586,1.2584359534612188,0.007531584517075527,0.2128635405358005,8,0.8822115384615384,8437,0.8403460945833827,1.081919995627759,92,1.0,1.2849619550250677
identity_strict,settings_all,0.25,pessimistic,12,0.8697325587272644,0.2310374528169632,0.8790774345397949,0.2705478072166443,0.9542627883650953,0.6811403212693455,1.4009782691865456,0.02008622254875881,1.3929241304344484,0.011421063048121101,0.2914356256393235,12,0.8245192307692307,8437,0.8225672632452293,1.2140331664425552,92,1.0,1.4683119234416762
identity_strict,settings_all,0.25,pessimistic,20,0.8697325587272644,0.2310374528169632,0.8790774345397949,0.2705478072166443,0.9410230692076229,0.29711104132241106,3.167243684446141,0.044288141993957704,3.071260488413882,0.058666803810123666,0.5063872620836812,20,0.4098557692307692,8437,0.3866303188337087,1.3113313928174968,92,1.0,3.367897010985099
identity_strict,settings_all,0.25,pessimistic,30,0.8697325587272644,0.2310374528169632,0.8790774345397949,0.2705478072166443,0.9065195586760281,0.13158952895562515,6.888994632557171,0.09156484914797479,6.34976972739384,0.14390424107264813,0.6663204741202646,30,0.234375,8437,0.23728813559322035,1.8407890821372266,92,0.9347826086956522,7.115507226944318
identity_strict,settings_all,0.25,pessimistic,50,0.8697325587272644,0.2310374528169632,0.8790774345397949,0.2705478072166443,0.8649949849548646,0.09227761944874102,9.37383289818565,0.12060863727903334,8.363876323533141,0.19122849025554928,0.7504991565131622,50,0.234375,8437,0.21559796136067322,2.4184732795366912,92,0.9347826086956522,10.155154602006263
identity_strict,settings_all,0.25,pessimistic,80,0.8697325587272644,0.2310374528169632,0.8790774345397949,0.2705478072166443,0.8250752256770311,0.05914396658751846,13.950285604468608,0.16951038575667657,11.755077695996,0.2636225442352891,0.8182147105348786,80,0.203125,8437,0.19829323219153727,3.565736845611584,92,0.782608695652174,13.276128856235264
identity_strict,settings_all,0.5,optimistic,8,0.5109034776687622,0.07443845272064209,0.5172894597053528,0.33378684520721436,0.9833500501504514,0.7548450152768769,1.3027178165702784,0.018703784254023487,1.2970558478392986,0.008652163421444979,0.19246687054239325,8,0.8629807692307693,8437,0.9314922365769823,1.2413943704657784,92,1.0,1.3248914785368662
identity_strict,settings_all,0.5,optimistic,12,0.5109034776687622,0.07443845272064209,0.5172894597053528,0.33378684520721436,0.9721163490471414,0.3417265659165686,2.844719860862326,0.03995844190111811,2.7710077294782196,0.05045769118758309,0.45406524761178324,12,0.5180288461538461,8437,0.47979139504563234,1.418574202251183,92,1.0,2.927839570905465
identity_strict,settings_all,0.5,optimistic,20,0.5109034776687622,0.07443845272064209,0.5172894597053528,0.33378684520721436,0.9151454363089268,0.13760342342924062,6.650600788137507,0.08867722810768783,6.149521173102357,0.1390504226700409,0.6466858916238292,20,0.25600961538461536,8437,0.26597131681877445,1.97977896737475,92,0.8913043478260869,6.486938220383622
identity_strict,settings_all,0.5,optimistic,30,0.5109034776687622,0.07443845272064209,0.5172894597053528,0.33378684520721436,0.9151454363089268,0.13084989918141768,6.993856640578053,0.09282923652938303,6.437451504766619,0.14620422935429195,0.6879768357424203,30,0.25600961538461536,8437,0.2588597842835131,2.0286894656120578,92,0.8913043478260869,6.822363947239864
identity_strict,settings_all,0.5,optimistic,50,0.5109034776687622,0.07443845272064209,0.5172894597053528,0.33378684520721436,0.9143430290872618,0.1192095353540097,7.670049433310766,0.10089874706689689,6.997049802615443,0.15992178603531576,0.7436297895841084,50,0.25600961538461536,8437,0.2588597842835131,2.2380405902118037,92,0.8913043478260869,7.489889861651302
identity_strict,settings_all,0.5,optimistic,80,0.5109034776687622,0.07443845272064209,0.5172894597053528,0.33378684520721436,0.8680040120361083,0.019388866223867148,44.76816756658106,0.39577426141040883,27.445853374630428,0.5344392015895353,0.8875351461144969,80,0.07451923076923077,8437,0.13345976057840464,8.092191329640295,92,0.782608695652174,40.797580548568696
identity_strict,settings_all,0.5,reported,8,0.7405917048454285,0.09304626286029816,0.7500660419464111,0.33378684520721436,0.9763289869608827,0.5315296541643798,1.836828819072708,0.02617159142849461,1.8149276771243474,0.023550722474099953,0.32698576229504994,8,0.6971153846153846,8437,0.8267156572241318,1.577598124822632,92,1.0,1.8818105477166505
identity_strict,settings_all,0.5,reported,12,0.7405917048454285,0.09304626286029816,0.7500660419464111,0.33378684520721436,0.9602808425275827,0.28050459186818155,3.4234050720240994,0.04769923673249766,3.3078104997948867,0.0651998739749561,0.47745250448073,12,0.38341346153846156,8437,0.3898305084745763,1.403638221677915,92,1.0,3.567475570544308
identity_strict,settings_all,0.5,reported,20,0.7405917048454285,0.09304626286029816,0.7500660419464111,0.33378684520721436,0.9305917753259779,0.1428219223917044,6.5157488412299225,0.08703564727954972,6.03568207060205,0.13640717741634714,0.6472341354626512,20,0.2644230769230769,8437,0.25530401801588243,1.824045569101626,92,1.0,7.013094772385678
identity_strict,settings_all,0.5,reported,30,0.7405917048454285,0.09304626286029816,0.7500660419464111,0.33378684520721436,0.9305917753259779,0.126576482708219,7.352011648729055,0.09712132314456191,6.735095872774819,0.15378751394636134,0.6953140135169195,30,0.24759615384615385,8437,0.254829915846865,2.0664133995046177,92,1.0,7.9151136310823995
identity_strict,settings_all,0.5,reported,50,0.7405917048454285,0.09304626286029816,0.7500660419464111,0.33378684520721436,0.9305917753259779,0.11045431465376815,8.4251283278795,0.10974167297501893,7.6102823231237995,0.17504853517755503,0.759733150589458,50,0.24759615384615385,8437,0.24688870451582315,2.3075864248745606,92,0.782608695652174,7.097025939254754
identity_strict,settings_all,0.5,reported,80,0.7405917048454285,0.09304626286029816,0.7500660419464111,0.33378684520721436,0.8846539618856569,0.0239323062654273,36.96484375864901,0.3510028653295129,24.341080548234963,0.4921057799245595,0.8876233886175431,80,0.09615384615384616,8437,0.17399549602939435,8.64705047078537,92,0.782608695652174,32.983344630580035
identity_strict,settings_all,0.5,pessimistic,8,0.8446903228759766,0.17103178799152374,0.8545467257499695,0.33378684520721436,0.9881644934804413,0.283979677791442,3.4797014390803023,0.04844562897689834,3.3595707431891366,0.0667044268868162,0.4858218855436908,8,0.375,8437,0.3940974279957331,1.4015661863411564,92,1.0,3.5237784881495506
identity_strict,settings_all,0.5,pessimistic,12,0.8446903228759766,0.17103178799152374,0.8545467257499695,0.33378684520721436,0.9881644934804413,0.25749682282051356,3.83757936372378,0.053163245483390534,3.686724435431529,0.07559919482606636,0.5394606149400704,12,0.37259615384615385,8437,0.3763185966575797,1.4787762738247647,92,1.0,3.886570059333638
identity_strict,settings_all,0.5,pessimistic,20,0.8446903228759766,0.17103178799152374,0.8545467257499695,0.33378684520721436,0.9881644934804413,0.20891312578695728,4.730025888790439,0.06472636489061165,4.48859487206116,0.09705423272926918,0.6007728295614335,20,0.37259615384615385,8437,0.3592509185729525,1.751624988523643,92,1.0,4.79157933236738
identity_strict,settings_all,0.5,pessimistic,30,0.8446903228759766,0.17103178799152374,0.8545467257499695,0.33378684520721436,0.9881644934804413,0.13277821966417286,7.4422182793212635,0.09819595335393203,6.809618513669184,0.15651244863224228,0.6885920222433591,30,0.24759615384615385,8437,0.24321441270593813,1.8712535199817741,92,1.0,7.544665204775511
identity_strict,settings_all,0.5,pessimistic,50,0.8446903228759766,0.17103178799152374,0.8545467257499695,0.33378684520721436,0.9881644934804413,0.08803942344098077,11.224113639759123,0.14105721321802875,9.781928662110264,0.2273746476830502,0.7966358650767061,50,0.24759615384615385,8437,0.23882896764252695,2.8360907899808083,92,0.782608695652174,8.908280687887576
identity_strict,settings_all,0.5,pessimistic,80,0.8446903228759766,0.17103178799152374,0.8545467257499695,0.33378684520721436,0.9813440320962888,0.023618257115267778,41.55023070952637,0.3780817682973955,26.218927778001287,0.5362043888857111,0.9075267507046592,80,0.12139423076923077,8437,0.13808225672632451,6.666832864208478,92,0.782608695652174,33.42587978737904
identity_strict,settings_all,0.75,optimistic,8,0.4226222336292267,0.04749519005417824,0.4281107187271118,0.39702585339546204,0.9993981945837512,0.48504450986319786,2.060425742919185,0.029264223869550406,2.0293932065813634,0.02967497848977623,0.3922538667201917,8,0.6826923076923077,8437,0.6714471968709257,1.3979413258127757,92,1.0,2.0622578223384678
identity_strict,settings_all,0.75,optimistic,12,0.4226222336292267,0.04749519005417824,0.4281107187271118,0.39702585339546204,0.9885656970912738,0.26098951897649325,3.7877601405913612,0.05250932338838572,3.6413767418397973,0.07437278186590864,0.5287159070930195,12,0.43509615384615385,8437,0.3615029038757852,1.3988030543416092,92,1.0,3.8345041089721943
identity_strict,settings_all,0.75,optimistic,20,0.4226222336292267,0.04749519005417824,0.4281107187271118,0.39702585339546204,0.9853560682046139,0.15062325548632124,6.541858792144473,0.08735395066778112,6.0577555326076755,0.1376353170634689,0.6494523833196109,20,0.2692307692307692,8437,0.2813796373118407,1.910208144001523,92,1.0,6.6492084252445
identity_strict,settings_all,0.75,optimistic,30,0.4226222336292267,0.04749519005417824,0.4281107187271118,0.39702585339546204,0.9853560682046139,0.09573509513928227,10.29252717377099,0.13088196109778844,9.076302993713353,0.21098402099556812,0.7331513004746111,30,0.21394230769230768,8437,0.20113784520564182,2.1614073405730547,92,1.0,10.47220684990469
identity_strict,settings_all,0.75,optimistic,50,0.4226222336292267,0.04749519005417824,0.4281107187271118,0.39702585339546204,0.9853560682046139,0.05872425604104358,16.77937081937536,0.1971107544141252,13.669087132988048,0.3119716660578145,0.8219837688856938,50,0.171875,8437,0.13322270949389595,2.3441242625701535,92,0.782608695652174,13.371357910531092
identity_strict,settings_all,0.75,optimistic,80,0.4226222336292267,0.04749519005417824,0.4281107187271118,0.39702585339546204,0.9853560682046139,0.013548139038657396,72.72999379420759,0.5155331654072208,35.750803038839436,0.6706748713993127,0.9288119406297121,80,0.07091346153846154,8437,0.04646201256370748,3.6548576615988018,92,0.782608695652174,58.664478720146974
identity_strict,settings_all,0.75,reported,8,0.6754383444786072,0.05861569195985794,0.6844631433486938,0.39702585339546204,0.9997993981945837,0.561117780171465,1.781799532157166,0.025407441770364442,1.7619360060677844,0.022050099090233734,0.3202992969677477,8,0.7235576923076923,8437,0.8603769112243689,1.5543762385828943,92,1.0,1.782533610345026
identity_strict,settings_all,0.75,reported,12,0.6754383444786072,0.05861569195985794,0.6844631433486938,0.39702585339546204,0.9997993981945837,0.4160710983795651,2.4029532502699973,0.03396390993839612,2.355303472430047,0.038887942467334444,0.4251336056593858,12,0.6069711538461539,8437,0.7680455138082257,1.8864692124121407,92,0.782608695652174,1.881397092939048
identity_strict,settings_all,0.75,reported,20,0.6754383444786072,0.05861569195985794,0.6844631433486938,0.39702585339546204,0.9997993981945837,0.12682596100507468,7.883239285327227,0.10341321713870734,7.171421366496002,0.16563104994462086,0.6781621209701626,20,0.24639423076923078,8437,0.22342064714946072,1.7963720686962181,92,0.782608695652174,6.179359542510208
identity_strict,settings_all,0.75,reported,30,0.6754383444786072,0.05861569195985794,0.6844631433486938,0.39702585339546204,0.9965897693079238,0.0635465247673248,15.6828366768589,0.1866336075735377,12.942525898443668,0.2973216228425082,0.7784493970443209,30,0.14783653846153846,8437,0.1295484176840109,2.093859856870174,92,0.782608695652174,12.353278247571613
identity_strict,settings_all,0.75,reported,50,0.6754383444786072,0.05861569195985794,0.6844631433486938,0.39702585339546204,0.9965897693079238,0.044442357305751794,22.42432286954643,0.2470412729985082,17.131630874722624,0.3816444007877231,0.8452980588122462,50,0.13221153846153846,8437,0.1174588123740666,2.7580036338619607,92,0.782608695652174,17.68887798967139
identity_strict,settings_all,0.75,reported,80,0.6754383444786072,0.05861569195985794,0.6844631433486938,0.39702585339546204,0.9893681043129389,0.013237024927284414,74.74248252518086,0.5223469603897479,36.223320926558536,0.6776333325178647,0.932764599444438,80,0.07932692307692307,8437,0.11390304610643594,10.664136585508565,92,0.782608695652174,60.06565824793777
identity_strict,settings_all,0.75,pessimistic,8,0.8196480870246887,0.1110260933637619,0.830016016960144,0.39702585339546204,0.9945837512537613,0.23510834695680505,4.230320888762362,0.05828689661658555,4.042035509080674,0.08519760800614304,0.5180272418464613,8,0.33533653846153844,8437,0.2775868199597013,1.1861176797830533,92,1.0,4.257098935159727
identity_strict,settings_all,0.75,pessimistic,12,0.8196480870246887,0.1110260933637619,0.830016016960144,0.39702585339546204,0.9945837512537613,0.2111877808465239,4.709475838360901,0.06446328271271064,4.470350848676673,0.09661072614304919,0.5570839693640117,12,0.30649038461538464,8437,0.254829915846865,1.2130158079494184,92,1.0,4.739904260944588
identity_strict,settings_all,0.75,pessimistic,20,0.8196480870246887,0.1110260933637619,0.830016016960144,0.39702585339546204,0.9945837512537613,0.1467196539002263,6.7788038263101935,0.09023240577283564,6.257368454572957,0.1427882197604685,0.6524861819046741,20,0.2644230769230769,8437,0.21287187388882303,1.4676776507902556,92,1.0,6.826442471491273
identity_strict,settings_all,0.75,pessimistic,30,0.8196480870246887,0.1110260933637619,0.830016016960144,0.39702585339546204,0.9945837512537613,0.0814003657058328,12.218418708928402,0.15165789795668666,10.517056909134352,0.24427271382824461,0.7544241091131936,30,0.1778846153846154,8437,0.13820078226857888,1.7284148873648668,92,0.782608695652174,9.636736002615423
identity_strict,settings_all,0.75,pessimistic,50,0.8196480870246887,0.1110260933637619,0.830016016960144,0.39702585339546204,0.9945837512537613,0.03217096013923824,30.915575629360486,0.3114517243545449,21.59831801453736,0.46255519565774605,0.856056278061479,50,0.09495192307692307,8437,0.11674765912054047,3.888553697535933,92,0.782608695652174,24.480796336150963
identity_strict,settings_all,0.75,pessimistic,80,0.8196480870246887,0.1110260933637619,0.830016016960144,0.39702585339546204,0.9945837512537613,0.012315422748311619,80.75920506992857,0.5416211492243828,37.55993275873063,0.6956395358284445,0.9313820620962614,80,0.06971153846153846,8437,0.09410928054995851,9.19167168884683,92,0.782608695652174,64.63903765866824
identity_strict,settings_all,1.0,optimistic,8,0.3343409299850464,0.020551927387714386,0.3389320373535156,0.4602648913860321,0.9921765295887663,0.4205617077229676,2.3591699181570114,0.03336571413152001,2.313820243211623,0.03771048546114804,0.3960490575863801,8,0.6033653846153846,8437,0.5664335664335665,1.358817327527394,92,1.0,2.378657523149765
identity_strict,settings_all,1.0,optimistic,12,0.3343409299850464,0.020551927387714386,0.3389320373535156,0.4602648913860321,0.9797392176529589,0.28482790400075136,3.4397585485527933,0.04791617612432305,3.3228546482395145,0.06567412074086315,0.49824441384394774,12,0.4651442307692308,8437,0.4745762711864407,1.6948555022807759,92,1.0,3.5132746101163463
identity_strict,settings_all,1.0,optimistic,20,0.3343409299850464,0.020551927387714386,0.3389320373535156,0.4602648913860321,0.9797392176529589,0.1361799296177699,7.194446497386898,0.09523809523809523,6.604499211921478,0.1512923812188242,0.6507717871926971,20,0.2403846153846154,8437,0.32653786891075026,2.4860812468082085,92,0.782608695652174,5.754250125293526
identity_strict,settings_all,1.0,optimistic,30,0.3343409299850464,0.020551927387714386,0.3389320373535156,0.4602648913860321,0.9795386158475426,0.09260634379283322,10.577446163287021,0.13401948675723893,9.293881744038208,0.21588738252701528,0.7268979439547375,30,0.17668269230769232,8437,0.3009363517838094,3.4465007187334464,92,0.782608695652174,8.467960333683223
identity_strict,settings_all,1.0,optimistic,50,0.3343409299850464,0.020551927387714386,0.3389320373535156,0.4602648913860321,0.9795386158475426,0.04180375743665452,23.431831871377668,0.25530691205688594,17.704830144516997,0.3911135029044427,0.8384175154154793,50,0.1310096153846154,8437,0.05831456678914306,1.4090912926547685,92,0.782608695652174,18.811050123798452
identity_strict,settings_all,1.0,optimistic,80,0.3343409299850464,0.020551927387714386,0.3389320373535156,0.4602648913860321,0.9771313941825477,0.015723002779481732,62.14661460581108,0.47624168947985923,33.026047559965775,0.6332623405155832,0.9198296423723114,80,0.08533653846153846,8437,0.012563707478961716,0.7950092056493098,92,0.782608695652174,50.439241495619264
identity_strict,settings_all,1.0,reported,8,0.6102849245071411,0.024185121059417725,0.6188602447509766,0.4602648913860321,0.9973921765295888,0.5422513508516015,1.8393539729558852,0.026206627557017335,1.8173573359981272,0.023633511853007286,0.29571640891263823,8,0.6850961538461539,8437,0.7665046817589191,1.4285610409614047,92,1.0,1.8445838004104864
identity_strict,settings_all,1.0,reported,12,0.6102849245071411,0.024185121059417725,0.6188602447509766,0.4602648913860321,0.9973921765295888,0.2612624775836413,3.8175867646753097,0.05290093310777022,3.668533795711882,0.07514311836794013,0.5070927270507607,12,0.38341346153846156,8437,0.6089842361028802,2.4124566694904255,92,0.782608695652174,2.997103665317651
identity_strict,settings_all,1.0,reported,20,0.6102849245071411,0.024185121059417725,0.6188602447509766,0.4602648913860321,0.9923771313941826,0.11069498783426424,8.964968972940298,0.1159579954057475,8.041367137369164,0.1866489558696879,0.6796161321181593,20,0.18028846153846154,8437,0.16119473746592392,1.4732724576193756,92,0.782608695652174,7.081566062862892
identity_strict,settings_all,1.0,reported,30,0.6102849245071411,0.024185121059417725,0.6188602447509766,0.4602648913860321,0.9923771313941826,0.07028830886000159,14.118665642827931,0.17120609101920747,11.872670178731383,0.27417773006666074,0.7667480188680319,30,0.18028846153846154,8437,0.15716486902927582,2.3084519358073377,92,0.782608695652174,11.164826239920751
identity_strict,settings_all,1.0,reported,50,0.6102849245071411,0.024185121059417725,0.6188602447509766,0.4602648913860321,0.9885656970912738,0.027251835133001282,36.27519733135864,0.3467248293815521,24.04441055524273,0.5027701547492627,0.8684680286493652,50,0.09014423076923077,8437,0.1131918928529098,4.515092797816057,92,0.782608695652174,28.93426585307151
identity_strict,settings_all,1.0,reported,80,0.6102849245071411,0.024185121059417725,0.6188602447509766,0.4602648913860321,0.9883650952858576,0.011141407233696594,88.71097470493672,0.5648286140089419,39.169306428973954,0.7135940737270637,0.9354781264982723,80,0.07091346153846154,8437,0.0571293113665995,5.7279978289153535,92,0.782608695652174,71.58200625788074
identity_strict,settings_all,1.0,pessimistic,8,0.7946058511734009,0.05102042108774185,0.8054853677749634,0.4602648913860321,0.9917753259779338,0.4184132593312221,2.3703248017597596,0.033518189583870046,2.3243939952628963,0.038007653051676846,0.38353884075446354,8,0.5456730769230769,8437,0.48465094227806094,1.1629816579487136,92,1.0,2.3908792273244144
identity_strict,settings_all,1.0,pessimistic,12,0.7946058511734009,0.05102042108774185,0.8054853677749634,0.4602648913860321,0.9917753259779338,0.21226494008118318,4.6723463874845175,0.06398757522811105,4.43736184675167,0.09571970880792903,0.5633934005760456,12,0.35697115384615385,8437,0.3052032713049662,1.4540061332490228,92,1.0,4.715820515305486
identity_strict,settings_all,1.0,pessimistic,20,0.7946058511734009,0.05102042108774185,0.8054853677749634,0.4602648913860321,0.9875626880641926,0.10094185394659991,9.783480780793182,0.1252193819152995,8.683618746357347,0.2018281164565617,0.7004641346861039,20,0.20552884615384615,8437,0.2709493895934574,2.8041312364597415,92,1.0,9.93058309037901
identity_strict,settings_all,1.0,pessimistic,30,0.7946058511734009,0.05102042108774185,0.8054853677749634,0.4602648913860321,0.9867602808425275,0.05543407756133497,17.80060793382424,0.20662858102999243,14.329122156016902,0.32562223927946676,0.7787552687137472,30,0.12259615384615384,8437,0.10880644778949863,2.011995861361671,92,1.0,18.12285182229316
identity_strict,settings_all,1.0,pessimistic,50,0.7946058511734009,0.05102042108774185,0.8054853677749634,0.4602648913860321,0.9835506519558675,0.024683676194780915,39.846198118731934,0.36828663712161047,25.539662448624323,0.5259586266090046,0.8671955439320721,50,0.09134615384615384,8437,0.06933744221879815,2.94428489147718,92,0.782608695652174,31.97066338502613
identity_strict,settings_all,1.0,pessimistic,80,0.7946058511734009,0.05102042108774185,0.8054853677749634,0.4602648913860321,0.9809428284854563,0.009166126130356812,107.01825553509713,0.6102583302134033,42.31973194011086,0.7479419856307714,0.9343071253030242,80,0.046875,8437,0.017186203626881592,1.917571734022315,92,0.782608695652174,87.37180967038604
identity_strict,settings_numeric,0.0,optimistic,8,0.687466025352478,0.1283249706029892,0.6956469416618347,0.20730875432491302,0.9879638916750251,0.9355905738294331,1.0559788857547212,0.015215128007884063,1.0551271598422245,0.0016115465898599286,0.07711520063284102,8,0.9675480769230769,8437,0.9775986725139267,1.046092726704708,92,1.0,1.0688634780371162
