profile,bound,requested_clusters,mean_interval_width,same_paper_cocluster,cross_paper_cocluster,same_paper_recall_lift,same_paper_precision,same_paper_precision_lift,paper_ari,paper_nmi,actual_clusters,largest_cluster_fraction,shared_author_pair_count,shared_author_cocluster,shared_author_lift,same_location_pair_count,same_location_cocluster,same_location_lift
matrix_focus,reported,80,0.0,0.8267879288962381,0.05701301178441406,14.501740971387543,0.10423724396726951,13.094356703770142,0.1734475987102252,0.765568667433731,80,0.15503173164097914,11563,0.1673441148490876,3.05062662240629,311,0.19292604501607716,3.3880633686212085
matrix_focus,pessimistic,8,0.0,0.9950392724266226,0.9515586774255077,1.0456940765006253,0.00832119034161131,1.0453138473925792,0.0007269334732528959,0.04989392987935364,8,0.9755213055303718,11563,0.9658393150566462,1.0153055699715716,311,0.9935691318327974,1.044172886499775
matrix_focus,pessimistic,12,0.0,0.9702356345597354,0.7119693489131967,1.3627491633463935,0.010816889464478709,1.3588253457431436,0.005740230992469241,0.21515716254381725,12,0.8404351767905711,11563,0.7991005794344028,1.1250728562169936,311,0.9903536977491961,1.391286842208413
matrix_focus,pessimistic,20,0.0,0.9117403885903266,0.14819667780698773,6.152232304274613,0.04704514670278687,5.909844779673177,0.07547647663581115,0.556951746202729,20,0.2556663644605621,11563,0.2720747210931419,1.8664091047732316,311,0.752411575562701,5.087820650392588
matrix_focus,pessimistic,30,0.0,0.8342290202563043,0.11061426569251055,7.541785094657896,0.05706448739519561,7.168481481581711,0.09331080937085943,0.6153221138029025,30,0.1840435176790571,11563,0.2210499005448413,2.038174176143962,311,0.752411575562701,6.8225502968895055
matrix_focus,pessimistic,50,0.0,0.8292682926829268,0.06988879029382251,11.86554079984163,0.0869357949251338,10.920936373115925,0.14505345271219888,0.7133887240498408,50,0.15503173164097914,11563,0.17616535501167518,2.59789862884948,311,0.19292604501607716,2.762982304605085
matrix_focus,pessimistic,80,0.0,0.8267879288962381,0.05701301178441406,14.501740971387543,0.10423724396726951,13.094356703770142,0.1734475987102252,0.765568667433731,80,0.15503173164097914,11563,0.1673441148490876,3.05062662240629,311,0.19292604501607716,3.3880633686212085
filler_focus,optimistic,8,0.0,0.9935923935510541,0.9836643639650697,1.0100929035854926,0.008040169066005657,1.0100117549342986,0.00016065431539738926,0.020426822935442533,8,0.9918404351767905,11563,0.9931678630113292,1.0098520967421198,311,1.0,1.0166156337778678
filler_focus,optimistic,12,0.0,0.9532864820173625,0.8045396117197283,1.1848844583048972,0.009418376453242009,1.183143146876228,0.0029335329300073302,0.13315924781895258,12,0.8930190389845875,11563,0.8871400155668944,1.1048859914482059,311,1.0,1.2431027440496083
filler_focus,optimistic,20,0.0,0.944398511781728,0.6931043347735585,1.3625632742439402,0.010815429918665315,1.3586419965602732,0.005735549022023955,0.24097054351066594,20,0.8295557570262919,11563,0.7464325866989535,1.0785638262234505,311,0.9839228295819936,1.4198958103473796
