material_profile,process_profile,process_lambda,requested_clusters,ari_optimistic_reported,ari_reported_pessimistic,ari_optimistic_pessimistic
loading_focus_soft,settings_all,0.5,20,0.5247267714780576,0.05210552896875651,0.015308221398936318
loading_focus_soft,settings_all,0.5,30,0.7605832922616169,0.11926781769749087,0.08264083871186544
loading_focus_soft,settings_all,0.5,50,0.4396984648194946,0.38164172920994355,0.27045281408275373
loading_focus_soft,settings_all,0.5,80,0.6930983933950919,0.482339438334037,0.543910392197975
loading_focus_soft,settings_all,0.75,8,0.2572404927528334,0.6888154550344744,0.20784320451306482
loading_focus_soft,settings_all,0.75,12,0.28384863431964574,0.5930055241111892,0.28563620703047604
loading_focus_soft,settings_all,0.75,20,0.3636082080175883,0.5934901102968342,0.31204122986156785
loading_focus_soft,settings_all,0.75,30,0.4131306004117659,0.5463683900534194,0.4678835810303687
loading_focus_soft,settings_all,0.75,50,0.511990571908363,0.6311952811410554,0.479599730359491
loading_focus_soft,settings_all,0.75,80,0.733368219125537,0.7025771357504913,0.671972062782369
loading_focus_soft,settings_all,1.0,8,0.4029529608884506,0.4240043609844342,0.42099619756419515
loading_focus_soft,settings_all,1.0,12,0.254066730034447,0.202483799496021,0.3287212845855612
loading_focus_soft,settings_all,1.0,20,0.39138859117843094,0.35291500767185224,0.46999148932276247
loading_focus_soft,settings_all,1.0,30,0.4394924000852996,0.4065230252176012,0.4163107997344429
loading_focus_soft,settings_all,1.0,50,0.5180742041085082,0.5318428299266487,0.43967374941630627
loading_focus_soft,settings_all,1.0,80,0.7253568474381663,0.6901714578148063,0.6964570587894899
loading_focus_soft,settings_numeric,0.0,8,0.36305118967804567,0.14264880804937002,-0.033320161265853875
loading_focus_soft,settings_numeric,0.0,12,0.06549033835788164,0.17136172254407092,-0.016721990506611387
loading_focus_soft,settings_numeric,0.0,20,0.4030696651429588,0.05559149350783444,0.012410851210236312
loading_focus_soft,settings_numeric,0.0,30,0.5495680264487045,0.048356476615281606,0.023640622047608802
loading_focus_soft,settings_numeric,0.0,50,0.7367637804177314,0.02185884386392316,0.015382193662459662
loading_focus_soft,settings_numeric,0.0,80,0.7707314294794316,0.007489538850783935,0.004978802011727744
loading_focus_soft,settings_numeric,0.25,8,0.2561453578756673,0.15213526427661433,-0.038661426477354204
loading_focus_soft,settings_numeric,0.25,12,0.026534448464354998,0.14791566609588172,-0.03794698282853489
loading_focus_soft,settings_numeric,0.25,20,0.6624148602059345,0.05597721207888846,0.019433596037859355
loading_focus_soft,settings_numeric,0.25,30,0.6731764267853783,0.03782766751284821,0.021658406883036583
loading_focus_soft,settings_numeric,0.25,50,0.9308300356995779,0.018803013215495438,0.015623355052819884
loading_focus_soft,settings_numeric,0.25,80,0.7631289030868263,0.0134742706395362,0.012283538082392619
loading_focus_soft,settings_numeric,0.5,8,0.014163141296984795,0.011024154798591305,0.3116588474583016
loading_focus_soft,settings_numeric,0.5,12,0.5387722661996581,0.022156264650450664,0.03879586638258686
loading_focus_soft,settings_numeric,0.5,20,0.5265077838453194,0.04174246529839557,0.047886773989277626
loading_focus_soft,settings_numeric,0.5,30,0.632972612959778,0.06289433675393999,0.06401659706764068
loading_focus_soft,settings_numeric,0.5,50,0.5939144892948314,0.2922631557527686,0.24577189250820541
loading_focus_soft,settings_numeric,0.5,80,0.6478298311886946,0.4828280804778601,0.4593459721680307
loading_focus_soft,settings_numeric,0.75,8,0.18623682622346027,0.005798073051533422,0.015757811748379626
loading_focus_soft,settings_numeric,0.75,12,0.3361161830700709,0.2724111074850656,0.3019719676015207
loading_focus_soft,settings_numeric,0.75,20,0.47350812028405803,0.5637357140328889,0.3769647881717223
loading_focus_soft,settings_numeric,0.75,30,0.5341010187018598,0.5384137798046819,0.5105651193844218
loading_focus_soft,settings_numeric,0.75,50,0.5943995011286521,0.6268893835052325,0.47168635240160967
loading_focus_soft,settings_numeric,0.75,80,0.8039571241574164,0.6714628367516253,0.6219672983561364
loading_focus_soft,settings_numeric,1.0,8,0.5331810551321617,0.06846037267715772,0.15882503440714052
loading_focus_soft,settings_numeric,1.0,12,0.48466501702890186,0.4060049897764248,0.33175191196333104
loading_focus_soft,settings_numeric,1.0,20,0.3110640822545017,0.4359699342213593,0.22214877307837935
loading_focus_soft,settings_numeric,1.0,30,0.4350946760028563,0.4210807662945895,0.36076397657018305
loading_focus_soft,settings_numeric,1.0,50,0.5928508853619862,0.5523158430212798,0.5535061911555674
loading_focus_soft,settings_numeric,1.0,80,0.7205938520024394,0.6623342143246289,0.6007001368162439
loading_focus_soft,no_settings,0.0,8,0.36305118967804567,0.14264880804937002,-0.033320161265853875
loading_focus_soft,no_settings,0.0,12,0.06549033835788164,0.17136172254407092,-0.016721990506611387
loading_focus_soft,no_settings,0.0,20,0.4030696651429588,0.05559149350783444,0.012410851210236312
loading_focus_soft,no_settings,0.0,30,0.5495680264487045,0.048356476615281606,0.023640622047608802
loading_focus_soft,no_settings,0.0,50,0.7367637804177314,0.02185884386392316,0.015382193662459662
loading_focus_soft,no_settings,0.0,80,0.7707314294794316,0.007489538850783935,0.004978802011727744
loading_focus_soft,no_settings,0.25,8,0.2650417593578524,0.17483718483665592,-0.039716543163673554
loading_focus_soft,no_settings,0.25,12,0.07835274478656512,0.053587551097665234,-0.04504190374228991
loading_focus_soft,no_settings,0.25,20,0.8146928557615204,0.04339837997757952,0.01620631178472035
loading_focus_soft,no_settings,0.25,30,0.5844903421028983,0.032623609871658216,0.009960751856798273
loading_focus_soft,no_settings,0.25,50,0.6759828807207702,0.033653107982418454,0.017572794175289147
loading_focus_soft,no_settings,0.25,80,0.8697968614471574,0.01309033643994747,0.012330456779527939
loading_focus_soft,no_settings,0.5,8,0.39689375182176523,0.0916403543009508,0.024779657243762188
loading_focus_soft,no_settings,0.5,12,0.3120800509199096,0.03423657964581549,0.0258279971065608
loading_focus_soft,no_settings,0.5,20,0.3421873907357106,0.03381821416079906,0.02335430190603259
loading_focus_soft,no_settings,0.5,30,0.5459559601507226,0.07193467767829437,0.07889057852574947
loading_focus_soft,no_settings,0.5,50,0.5364024449855479,0.22191547204890208,0.13818800714671842
loading_focus_soft,no_settings,0.5,80,0.7760398762233374,0.40179547179000114,0.3732835228260775
loading_focus_soft,no_settings,0.75,8,0.9481982298523568,0.6809876708579055,0.665761651921089
loading_focus_soft,no_settings,0.75,12,0.9761203142857092,0.9032266111848805,0.8983985901142433
loading_focus_soft,no_settings,0.75,20,0.8147548117704777,0.672263514892463,0.5862967116979748
loading_focus_soft,no_settings,0.75,30,0.7762360271717427,0.7750374402939542,0.7458206672445921
loading_focus_soft,no_settings,0.75,50,0.8964770834964922,0.8078332048468729,0.7814430762830895
loading_focus_soft,no_settings,0.75,80,0.8416124143526691,0.9014354241508803,0.774902384037812
loading_focus_soft,no_settings,1.0,8,1.0,1.0,1.0
loading_focus_soft,no_settings,1.0,12,1.0,1.0,1.0
loading_focus_soft,no_settings,1.0,20,1.0,1.0,1.0
loading_focus_soft,no_settings,1.0,30,1.0,1.0,1.0
loading_focus_soft,no_settings,1.0,50,1.0,1.0,1.0
loading_focus_soft,no_settings,1.0,80,1.0,1.0,1.0
