file,condition,metric,before,after,change
nanomine_process_method_separation.csv,method_blind_process,permutation_cross_paper_knn5_q025,0.2833333333333333,0.2849583333333333,0.0016249999999999876
nanomine_process_method_separation.csv,method_blind_process,mean_within_method_distance,0.7286856770515442,0.7286739945411682,-1.1682510375976562e-05
nanomine_process_method_separation.csv,method_blind_process,mean_between_method_distance,0.7540489435195923,0.7535344362258911,-0.0005145072937011719
nanomine_process_method_separation.csv,method_blind_process,between_within_distance_ratio,1.034806868402676,1.0341173719262164,-0.0006894964764596612
nanomine_process_method_separation.csv,method_blind_process,pcoa_two_axis_positive_inertia_fraction,0.3011775262943425,0.3011219933733355,-5.553292100701768e-05
nanomine_process_method_separation.csv,method_blind_process,pcoa_negative_inertia_fraction,0.10180327618527348,0.10259912878709722,0.0007958526018237433
nanomine_process_method_separation.csv,method_blind_process,mean_uncertainty_width,0.04828057065606117,0.055205337703228,0.006924767047166824
nanomine_process_method_separation.csv,method_aware_process,silhouette_process_method,0.2951594591140747,0.29481256008148193,-0.00034689903259277344
nanomine_process_method_separation.csv,method_aware_process,permutation_cross_paper_knn5_mean,0.32766166666666663,0.327655,-6.66666666665483e-06
nanomine_process_method_separation.csv,method_aware_process,mean_within_method_distance,0.5590201616287231,0.5590084791183472,-1.1682510375976562e-05
nanomine_process_method_separation.csv,method_aware_process,mean_between_method_distance,0.8146268129348755,0.8141123056411743,-0.0005145072937011719
nanomine_process_method_separation.csv,method_aware_process,between_within_distance_ratio,1.4572404876443708,1.4563505493247078,-0.0008899383196629973
nanomine_process_method_separation.csv,method_aware_process,pcoa_two_axis_positive_inertia_fraction,0.373634963813345,0.3725082680405159,-0.0011266957728290894
nanomine_process_method_separation.csv,method_aware_process,pcoa_negative_inertia_fraction,0.1337948025052591,0.1347138823417292,0.0009190798364701047
nanomine_process_method_separation.csv,method_aware_process,mean_uncertainty_width,0.04828057065606117,0.055205337703228,0.006924767047166824
api_htem_validation.csv,htem_composition_settings / reported,ari_vs_reported_composition,0.9097504313448449,0.93897967189158,0.029229240546735147
