pair,mask,policy,original_lower,original_upper,lower,upper,reported,interval_contains_original_interval,width_shrank,common_reported_fraction,structural_difference_fraction,excluded_weight,sparse_zero
77,bilateral,active,0.5833333333333334,1.0,0.4444444444444444,1.0,1.0,True,False,0.1111111111111111,0.3333333333333333,3.0,False
77,article_block,active,0.5833333333333334,1.0,0.2222222222222222,1.0,1.0,True,False,0.0,0.2222222222222222,3.0,False
77,unilateral,fixed_schema,0.5,1.0,0.42857142857142855,1.0,1.0,True,False,0.0,0.42857142857142855,107.0,False
77,bilateral,fixed_schema,0.5,1.0,0.2857142857142857,1.0,1.0,True,False,0.07142857142857142,0.21428571428571427,107.0,False
77,article_block,fixed_schema,0.5,1.0,0.14285714285714285,1.0,1.0,True,False,0.0,0.14285714285714285,107.0,False
78,unilateral,active,0.6666666666666666,1.0,0.45454545454545453,1.0,1.0,True,False,0.09090909090909091,0.36363636363636365,1.0,False
78,bilateral,active,0.6666666666666666,1.0,0.4,1.0,1.0,True,False,0.1,0.3,2.0,False
78,article_block,active,0.6666666666666666,1.0,0.4444444444444444,1.0,1.0,True,False,0.0,0.4444444444444444,3.0,False
78,unilateral,fixed_schema,0.34782608695652173,1.0,0.21739130434782608,1.0,1.0,True,False,0.043478260869565216,0.17391304347826086,98.0,False
78,bilateral,fixed_schema,0.34782608695652173,1.0,0.17391304347826086,1.0,1.0,True,False,0.043478260869565216,0.13043478260869565,98.0,False
78,article_block,fixed_schema,0.34782608695652173,1.0,0.17391304347826086,1.0,1.0,True,False,0.0,0.17391304347826086,98.0,False
79,unilateral,active,1.0,1.0,1.0,1.0,1.0,True,False,0.0,1.0,0.0,False
79,bilateral,active,1.0,1.0,0.5,1.0,1.0,True,False,0.0,0.5,0.0,False
79,article_block,active,1.0,1.0,1.0,1.0,1.0,True,False,0.0,1.0,0.0,False
79,unilateral,fixed_schema,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,True,False,0.0,0.14285714285714285,107.0,False
79,bilateral,fixed_schema,0.14285714285714285,1.0,0.07142857142857142,1.0,1.0,True,False,0.0,0.07142857142857142,107.0,False
79,article_block,fixed_schema,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,True,False,0.0,0.14285714285714285,107.0,False
80,unilateral,active,0.5625,0.9910714285714286,0.4,1.0,1.0,True,False,0.0,0.4,3.0,False
80,bilateral,active,0.5625,0.9910714285714286,0.2767857142857143,0.9910714285714286,0.96875,True,False,0.14285714285714285,0.14285714285714285,1.0,False
80,article_block,active,0.5625,0.9910714285714286,0.4,1.0,1.0,True,False,0.0,0.4,3.0,False
80,unilateral,fixed_schema,0.24609375,0.99609375,0.125,1.0,1.0,True,False,0.0,0.125,105.0,False
80,bilateral,fixed_schema,0.24609375,0.99609375,0.12109375,0.99609375,0.96875,True,False,0.0625,0.0625,105.0,False
80,article_block,fixed_schema,0.24609375,0.99609375,0.125,1.0,1.0,True,False,0.0,0.125,105.0,False
81,unilateral,active,0.4583405923344948,0.7583405923344948,0.21710526315789475,0.9013157894736842,0.6875,True,False,0.10526315789473684,0.21052631578947367,1.0,False
81,bilateral,active,0.4583405923344948,0.7583405923344948,0.3333333333333333,0.8333333333333334,0.6666666666666666,True,False,0.25,0.25,8.0,False
81,article_block,active,0.4583405923344948,0.7583405923344948,0.3076923076923077,0.8461538461538461,0.6666666666666666,True,False,0.3076923076923077,0.15384615384615385,7.0,False
81,unilateral,fixed_schema,0.2412318907023657,0.8728108380707867,0.10855263157894737,0.9506578947368421,0.6875,True,False,0.05263157894736842,0.10526315789473684,83.0,False
81,bilateral,fixed_schema,0.2412318907023657,0.8728108380707867,0.10526315789473684,0.9473684210526315,0.6666666666666666,True,False,0.07894736842105263,0.07894736842105263,83.0,False
81,article_block,fixed_schema,0.2412318907023657,0.8728108380707867,0.10526315789473684,0.9473684210526315,0.6666666666666666,True,False,0.10526315789473684,0.05263157894736842,83.0,False
82,unilateral,active,0.8333333333333334,1.0,0.3333333333333333,1.0,1.0,True,False,0.0,0.3333333333333333,0.0,False
82,bilateral,active,0.8333333333333334,1.0,0.3333333333333333,1.0,1.0,True,False,0.0,0.3333333333333333,0.0,False
82,article_block,active,0.8333333333333334,1.0,0.5,1.0,1.0,True,False,0.0,0.5,0.0,False
82,unilateral,fixed_schema,0.625,1.0,0.25,1.0,1.0,True,False,0.0,0.25,113.0,False
82,bilateral,fixed_schema,0.625,1.0,0.25,1.0,1.0,True,False,0.0,0.25,113.0,False
82,article_block,fixed_schema,0.625,1.0,0.375,1.0,1.0,True,False,0.0,0.375,113.0,False
83,unilateral,active,0.7584385888501742,0.9251052555168409,0.2727272727272727,1.0,1.0,True,False,0.0,0.2727272727272727,1.0,False
83,bilateral,active,0.7584385888501742,0.9251052555168409,0.5555555555555556,1.0,1.0,True,False,0.0,0.5555555555555556,3.0,False
83,article_block,active,0.7584385888501742,0.9251052555168409,0.5397727272727273,0.9943181818181818,0.9895833333333334,True,False,0.09090909090909091,0.45454545454545453,1.0,False
83,unilateral,fixed_schema,0.3250451095072175,0.9679022523643603,0.10714285714285714,1.0,1.0,True,False,0.0,0.10714285714285714,93.0,False
83,bilateral,fixed_schema,0.3250451095072175,0.9679022523643603,0.17857142857142858,1.0,1.0,True,False,0.0,0.17857142857142858,93.0,False
83,article_block,fixed_schema,0.3250451095072175,0.9679022523643603,0.21205357142857142,0.9977678571428571,0.9895833333333334,True,False,0.03571428571428571,0.17857142857142858,93.0,False
84,unilateral,active,0.4134545586527294,0.6634545586527294,0.44535951853025024,0.8089958821666138,0.6998506719761075,False,False,0.2727272727272727,0.36363636363636365,1.0,False
84,bilateral,active,0.4134545586527294,0.6634545586527294,0.17831406398479568,0.6328595185302502,0.32690911730545874,False,False,0.45454545454545453,0.09090909090909091,1.0,False
84,article_block,active,0.4134545586527294,0.6634545586527294,0.36363636363636365,1.0,1.0,True,False,0.0,0.36363636363636365,1.0,False
84,unilateral,fixed_schema,0.26112919493856596,0.7874449844122501,0.2578397212543554,0.8894186686227765,0.6998506719761075,True,False,0.15789473684210525,0.21052631578947367,102.0,False
84,bilateral,fixed_schema,0.26112919493856596,0.7874449844122501,0.10323445809646066,0.7874449844122501,0.32690911730545874,True,False,0.2631578947368421,0.05263157894736842,102.0,False
84,article_block,fixed_schema,0.26112919493856596,0.7874449844122501,0.21052631578947367,1.0,1.0,True,False,0.0,0.21052631578947367,102.0,False
85,unilateral,active,0.8461538461538461,0.9230769230769231,0.38461538461538464,0.9230769230769231,0.8333333333333334,True,False,0.07692307692307693,0.38461538461538464,0.0,False
85,bilateral,active,0.8461538461538461,0.9230769230769231,0.3333333333333333,1.0,1.0,True,False,0.0,0.3333333333333333,1.0,False
85,article_block,active,0.8461538461538461,0.9230769230769231,0.46153846153846156,0.9230769230769231,0.8571428571428571,True,False,0.07692307692307693,0.46153846153846156,0.0,False
85,unilateral,fixed_schema,0.36666666666666664,0.9666666666666667,0.16666666666666666,0.9666666666666667,0.8333333333333334,True,False,0.03333333333333333,0.16666666666666666,91.0,False
85,bilateral,fixed_schema,0.36666666666666664,0.9666666666666667,0.13333333333333333,1.0,1.0,True,False,0.0,0.13333333333333333,91.0,False
85,article_block,fixed_schema,0.36666666666666664,0.9666666666666667,0.2,0.9666666666666667,0.8571428571428571,True,False,0.03333333333333333,0.2,91.0,False
86,unilateral,active,0.846044362867098,0.8817586485813838,0.6450892857142857,0.9308035714285714,0.903125,True,False,0.07142857142857142,0.6428571428571429,0.0,False
86,bilateral,active,0.846044362867098,0.8817586485813838,0.32142857142857145,1.0,1.0,True,False,0.0,0.32142857142857145,0.0,False
86,article_block,active,0.846044362867098,0.8817586485813838,0.38461538461538464,1.0,1.0,True,False,0.0,0.38461538461538464,2.0,False
86,unilateral,fixed_schema,0.43868966963479156,0.9386896696347916,0.33449074074074076,0.9641203703703703,0.903125,True,False,0.037037037037037035,0.3333333333333333,67.0,False
86,bilateral,fixed_schema,0.43868966963479156,0.9386896696347916,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,67.0,False
86,article_block,fixed_schema,0.43868966963479156,0.9386896696347916,0.18518518518518517,1.0,1.0,True,False,0.0,0.18518518518518517,67.0,False
87,unilateral,active,0.7050414181854732,0.9358106489547039,0.7187890625,0.9687890625,0.9583854166666667,False,False,0.08333333333333333,0.6666666666666666,2.0,False
87,bilateral,active,0.7050414181854732,0.9358106489547039,0.34782608695652173,1.0,1.0,True,False,0.0,0.34782608695652173,3.0,False
87,article_block,active,0.7050414181854732,0.9358106489547039,0.3181818181818182,1.0,1.0,True,False,0.045454545454545456,0.2727272727272727,4.0,False
87,unilateral,fixed_schema,0.5554871779643121,0.949426571903706,0.5227556818181818,0.9773011363636364,0.9583854166666667,True,False,0.06060606060606061,0.48484848484848486,88.0,False
87,bilateral,fixed_schema,0.5554871779643121,0.949426571903706,0.24242424242424243,1.0,1.0,True,False,0.0,0.24242424242424243,88.0,False
87,article_block,fixed_schema,0.5554871779643121,0.949426571903706,0.21212121212121213,1.0,1.0,True,False,0.030303030303030304,0.18181818181818182,88.0,False
88,unilateral,active,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,True,False,0.08333333333333333,0.5833333333333334,0.0,False
88,bilateral,active,0.6666666666666666,1.0,0.25,1.0,1.0,True,False,0.0,0.25,4.0,False
88,article_block,active,0.6666666666666666,1.0,0.5555555555555556,1.0,1.0,True,False,0.1111111111111111,0.4444444444444444,3.0,False
88,unilateral,fixed_schema,0.32,1.0,0.32,1.0,1.0,True,False,0.04,0.28,96.0,False
88,bilateral,fixed_schema,0.32,1.0,0.08,1.0,1.0,True,False,0.0,0.08,96.0,False
88,article_block,fixed_schema,0.32,1.0,0.2,1.0,1.0,True,False,0.04,0.16,96.0,False
89,unilateral,active,0.6296296296296297,1.0,0.5555555555555556,1.0,1.0,True,False,0.0,0.5555555555555556,0.0,False
89,bilateral,active,0.6296296296296297,1.0,0.5416666666666666,1.0,1.0,True,False,0.0,0.5416666666666666,3.0,False
89,article_block,active,0.6296296296296297,1.0,0.38461538461538464,1.0,1.0,True,False,0.0,0.38461538461538464,1.0,False
89,unilateral,fixed_schema,0.4722222222222222,1.0,0.4166666666666667,1.0,1.0,True,False,0.0,0.4166666666666667,85.0,False
89,bilateral,fixed_schema,0.4722222222222222,1.0,0.3611111111111111,1.0,1.0,True,False,0.0,0.3611111111111111,85.0,False
89,article_block,fixed_schema,0.4722222222222222,1.0,0.2777777777777778,1.0,1.0,True,False,0.0,0.2777777777777778,85.0,False
90,unilateral,active,0.7769913859852884,0.8881024970963995,0.5590277777777778,0.8923611111111112,0.8385416666666666,True,False,0.1111111111111111,0.5555555555555556,0.0,False
90,bilateral,active,0.7769913859852884,0.8881024970963995,0.6202090592334495,0.9952090592334495,0.9923344947735192,True,False,0.125,0.5,1.0,False
90,article_block,active,0.7769913859852884,0.8881024970963995,0.375,1.0,1.0,True,False,0.0,0.375,1.0,False
90,unilateral,fixed_schema,0.3496461236933798,0.9496461236933798,0.2515625,0.9515625,0.8385416666666666,True,False,0.05,0.25,101.0,False
90,bilateral,fixed_schema,0.3496461236933798,0.9496461236933798,0.2480836236933798,0.9980836236933797,0.9923344947735192,True,False,0.05,0.2,101.0,False
90,article_block,fixed_schema,0.3496461236933798,0.9496461236933798,0.15,1.0,1.0,True,False,0.0,0.15,101.0,False
91,unilateral,active,0.8848684210526315,0.9901315789473685,0.8784722222222222,0.9895833333333334,0.98828125,False,False,0.05555555555555555,0.8333333333333334,2.0,False
91,bilateral,active,0.8848684210526315,0.9901315789473685,0.5,1.0,1.0,True,False,0.0,0.5,4.0,False
91,article_block,active,0.8848684210526315,0.9901315789473685,0.6111111111111112,1.0,1.0,True,False,0.05555555555555555,0.5555555555555556,2.0,False
91,unilateral,fixed_schema,0.48035714285714287,0.9946428571428572,0.4517857142857143,0.9946428571428572,0.98828125,True,False,0.02857142857142857,0.42857142857142855,86.0,False
91,bilateral,fixed_schema,0.48035714285714287,0.9946428571428572,0.22857142857142856,1.0,1.0,True,False,0.0,0.22857142857142856,86.0,False
91,article_block,fixed_schema,0.48035714285714287,0.9946428571428572,0.3142857142857143,1.0,1.0,True,False,0.02857142857142857,0.2857142857142857,86.0,False
92,unilateral,active,0.644122931184669,0.894122931184669,0.5333333333333333,1.0,1.0,True,False,0.0,0.5333333333333333,1.0,False
92,bilateral,active,0.644122931184669,0.894122931184669,0.18181818181818182,1.0,1.0,True,False,0.0,0.18181818181818182,5.0,False
92,article_block,active,0.644122931184669,0.894122931184669,0.44921875,0.94921875,0.8984375,True,False,0.0625,0.4375,0.0,False
92,unilateral,fixed_schema,0.3435322299651568,0.9435322299651568,0.26666666666666666,1.0,1.0,True,False,0.0,0.26666666666666666,91.0,False
92,bilateral,fixed_schema,0.3435322299651568,0.9435322299651568,0.06666666666666667,1.0,1.0,True,False,0.0,0.06666666666666667,91.0,False
92,article_block,fixed_schema,0.3435322299651568,0.9435322299651568,0.23958333333333334,0.9729166666666667,0.8984375,True,False,0.03333333333333333,0.23333333333333334,91.0,False
93,unilateral,active,1.0,1.0,0.6666666666666666,1.0,1.0,True,False,0.0,0.6666666666666666,0.0,False
93,bilateral,active,1.0,1.0,0.4444444444444444,1.0,1.0,True,False,0.0,0.4444444444444444,0.0,False
93,article_block,active,1.0,1.0,0.8888888888888888,1.0,1.0,True,False,0.0,0.8888888888888888,0.0,False
93,unilateral,fixed_schema,0.5625,1.0,0.375,1.0,1.0,True,False,0.0,0.375,105.0,False
93,bilateral,fixed_schema,0.5625,1.0,0.25,1.0,1.0,True,False,0.0,0.25,105.0,False
93,article_block,fixed_schema,0.5625,1.0,0.5,1.0,1.0,True,False,0.0,0.5,105.0,False
94,unilateral,active,0.7058823529411765,1.0,0.7142857142857143,1.0,1.0,False,True,0.0,0.7142857142857143,3.0,False
94,bilateral,active,0.7058823529411765,1.0,0.5714285714285714,1.0,1.0,True,False,0.0,0.5714285714285714,3.0,False
94,article_block,active,0.7058823529411765,1.0,0.4666666666666667,1.0,1.0,True,False,0.0,0.4666666666666667,2.0,False
94,unilateral,fixed_schema,0.48,1.0,0.4,1.0,1.0,True,False,0.0,0.4,96.0,False
94,bilateral,fixed_schema,0.48,1.0,0.32,1.0,1.0,True,False,0.0,0.32,96.0,False
94,article_block,fixed_schema,0.48,1.0,0.28,1.0,1.0,True,False,0.0,0.28,96.0,False
95,unilateral,active,0.8666666666666667,1.0,0.7333333333333333,1.0,1.0,True,False,0.06666666666666667,0.6666666666666666,0.0,False
95,bilateral,active,0.8666666666666667,1.0,0.5714285714285714,1.0,1.0,True,False,0.0,0.5714285714285714,1.0,False
95,article_block,active,0.8666666666666667,1.0,0.4666666666666667,1.0,1.0,True,False,0.06666666666666667,0.4,0.0,False
95,unilateral,fixed_schema,0.3939393939393939,1.0,0.3333333333333333,1.0,1.0,True,False,0.030303030303030304,0.30303030303030304,88.0,False
95,bilateral,fixed_schema,0.3939393939393939,1.0,0.24242424242424243,1.0,1.0,True,False,0.0,0.24242424242424243,88.0,False
95,article_block,fixed_schema,0.3939393939393939,1.0,0.21212121212121213,1.0,1.0,True,False,0.030303030303030304,0.18181818181818182,88.0,False
96,unilateral,active,0.559375,0.959375,0.2777777777777778,1.0,1.0,True,False,0.0,0.2777777777777778,2.0,False
96,bilateral,active,0.559375,0.959375,0.3333333333333333,1.0,1.0,True,False,0.0,0.3333333333333333,2.0,False
96,article_block,active,0.559375,0.959375,0.375,1.0,1.0,True,False,0.0,0.375,4.0,False
96,unilateral,fixed_schema,0.39955357142857145,0.9709821428571429,0.17857142857142858,1.0,1.0,True,False,0.0,0.17857142857142858,93.0,False
96,bilateral,fixed_schema,0.39955357142857145,0.9709821428571429,0.21428571428571427,1.0,1.0,True,False,0.0,0.21428571428571427,93.0,False
96,article_block,fixed_schema,0.39955357142857145,0.9709821428571429,0.21428571428571427,1.0,1.0,True,False,0.0,0.21428571428571427,93.0,False
97,unilateral,active,0.8,1.0,0.4,1.0,1.0,True,False,0.0,0.4,0.0,False
97,bilateral,active,0.8,1.0,0.6,1.0,1.0,True,False,0.0,0.6,0.0,False
97,article_block,active,0.8,1.0,0.6,1.0,1.0,True,False,0.0,0.6,0.0,False
97,unilateral,fixed_schema,0.2222222222222222,1.0,0.1111111111111111,1.0,1.0,True,False,0.0,0.1111111111111111,103.0,False
97,bilateral,fixed_schema,0.2222222222222222,1.0,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,103.0,False
97,article_block,fixed_schema,0.2222222222222222,1.0,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,103.0,False
98,unilateral,active,0.5522648083623694,0.8022648083623694,0.5522648083623694,0.8022648083623694,0.7363530778164925,True,False,0.25,0.5,0.0,False
98,bilateral,active,0.5522648083623694,0.8022648083623694,0.06968641114982578,0.7363530778164925,0.20905923344947736,False,False,0.3333333333333333,0.0,1.0,False
98,article_block,active,0.5522648083623694,0.8022648083623694,0.5,1.0,1.0,True,False,0.0,0.5,0.0,False
98,unilateral,fixed_schema,0.22090592334494774,0.9209059233449477,0.22090592334494774,0.9209059233449477,0.7363530778164925,True,False,0.1,0.2,111.0,False
98,bilateral,fixed_schema,0.22090592334494774,0.9209059233449477,0.020905923344947737,0.9209059233449477,0.20905923344947736,True,False,0.1,0.0,111.0,False
98,article_block,fixed_schema,0.22090592334494774,0.9209059233449477,0.2,1.0,1.0,True,False,0.0,0.2,111.0,False
99,unilateral,active,1.0,1.0,0.4,1.0,1.0,True,False,0.0,0.4,0.0,False
99,bilateral,active,1.0,1.0,0.6,1.0,1.0,True,False,0.0,0.6,0.0,False
99,article_block,active,1.0,1.0,0.6,1.0,1.0,True,False,0.0,0.6,0.0,False
99,unilateral,fixed_schema,0.2777777777777778,1.0,0.1111111111111111,1.0,1.0,True,False,0.0,0.1111111111111111,103.0,False
99,bilateral,fixed_schema,0.2777777777777778,1.0,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,103.0,False
99,article_block,fixed_schema,0.2777777777777778,1.0,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,103.0,False
100,unilateral,active,1.0,1.0,0.6666666666666666,1.0,1.0,True,False,0.0,0.6666666666666666,0.0,False
100,bilateral,active,1.0,1.0,0.8333333333333334,1.0,1.0,True,False,0.0,0.8333333333333334,0.0,False
100,article_block,active,1.0,1.0,0.5,1.0,1.0,True,False,0.0,0.5,0.0,False
100,unilateral,fixed_schema,0.75,1.0,0.5,1.0,1.0,True,False,0.0,0.5,113.0,False
100,bilateral,fixed_schema,0.75,1.0,0.625,1.0,1.0,True,False,0.0,0.625,113.0,False
100,article_block,fixed_schema,0.75,1.0,0.375,1.0,1.0,True,False,0.0,0.375,113.0,False
101,unilateral,active,0.6242733485619808,0.8550425793312115,0.31658104086967315,0.8550425793312115,0.6859255885509584,True,False,0.15384615384615385,0.3076923076923077,0.0,False
101,bilateral,active,0.6242733485619808,0.8550425793312115,0.4114856667194252,0.9114856667194251,0.8229713334388504,True,False,0.2,0.3,3.0,False
101,article_block,active,0.6242733485619808,0.8550425793312115,0.36363636363636365,1.0,1.0,True,False,0.0,0.36363636363636365,2.0,False
101,unilateral,fixed_schema,0.38645493006217857,0.9102644538717024,0.19597873958598813,0.9102644538717024,0.6859255885509584,True,False,0.09523809523809523,0.19047619047619047,100.0,False
101,bilateral,fixed_schema,0.38645493006217857,0.9102644538717024,0.1959455555806787,0.9578503174854406,0.8229713334388504,True,False,0.09523809523809523,0.14285714285714285,100.0,False
101,article_block,fixed_schema,0.38645493006217857,0.9102644538717024,0.19047619047619047,1.0,1.0,True,False,0.0,0.19047619047619047,100.0,False
102,unilateral,active,0.47757352941176473,0.9481617647058823,0.42857142857142855,1.0,1.0,True,False,0.07142857142857142,0.35714285714285715,3.0,False
102,bilateral,active,0.47757352941176473,0.9481617647058823,0.21428571428571427,1.0,1.0,True,False,0.0,0.21428571428571427,3.0,False
102,article_block,active,0.47757352941176473,0.9481617647058823,0.39375000000000004,0.9322115384615385,0.853125,False,False,0.07692307692307693,0.38461538461538464,4.0,False
102,unilateral,fixed_schema,0.30069444444444443,0.967361111111111,0.2222222222222222,1.0,1.0,True,False,0.037037037037037035,0.18518518518518517,94.0,False
102,bilateral,fixed_schema,0.30069444444444443,0.967361111111111,0.1111111111111111,1.0,1.0,True,False,0.0,0.1111111111111111,94.0,False
102,article_block,fixed_schema,0.30069444444444443,0.967361111111111,0.18958333333333335,0.967361111111111,0.853125,True,False,0.037037037037037035,0.18518518518518517,94.0,False
103,unilateral,active,0.2372978912250869,0.3801550340822298,0.1875,0.7589285714285714,0.4375,True,False,0.42857142857142855,0.0,0.0,False
103,bilateral,active,0.2372978912250869,0.3801550340822298,0.005807200929152149,0.3391405342624855,0.008710801393728223,False,False,0.6666666666666666,0.0,4.0,False
103,article_block,active,0.2372978912250869,0.3801550340822298,0.0,1.0,,True,False,0.0,0.0,2.0,False
103,unilateral,fixed_schema,0.1277757875827391,0.6662373260442777,0.10096153846153846,0.8701923076923077,0.4375,True,False,0.23076923076923078,0.0,108.0,False
103,bilateral,fixed_schema,0.1277757875827391,0.6662373260442777,0.0013401232913428035,0.847493969445189,0.008710801393728223,True,False,0.15384615384615385,0.0,108.0,False
103,article_block,fixed_schema,0.1277757875827391,0.6662373260442777,0.0,1.0,,True,False,0.0,0.0,108.0,False
104,unilateral,active,0.5853658536585366,0.9663182346109176,0.5714285714285714,1.0,1.0,True,False,0.0,0.5714285714285714,0.0,False
104,bilateral,active,0.5853658536585366,0.9663182346109176,0.3125,1.0,1.0,True,False,0.0,0.3125,5.0,False
104,article_block,active,0.5853658536585366,0.9663182346109176,0.5182926829268293,0.9557926829268293,0.9214092140921409,False,False,0.0625,0.5,5.0,False
104,unilateral,fixed_schema,0.38414634146341464,0.9778963414634146,0.375,1.0,1.0,True,False,0.0,0.375,89.0,False
104,bilateral,fixed_schema,0.38414634146341464,0.9778963414634146,0.15625,1.0,1.0,True,False,0.0,0.15625,89.0,False
104,article_block,fixed_schema,0.38414634146341464,0.9778963414634146,0.25914634146341464,0.9778963414634146,0.9214092140921409,True,False,0.03125,0.25,89.0,False
105,unilateral,active,0.9057055749128919,0.9682055749128919,0.5307055749128919,0.9682055749128919,0.943476577622919,True,False,0.0625,0.5,0.0,False
105,bilateral,active,0.9057055749128919,0.9682055749128919,0.5333333333333333,1.0,1.0,True,False,0.06666666666666667,0.4666666666666667,1.0,False
105,article_block,active,0.9057055749128919,0.9682055749128919,0.4994192799070848,0.9660859465737514,0.936411149825784,False,False,0.13333333333333333,0.4,1.0,False
105,unilateral,fixed_schema,0.557357276869472,0.980434199946395,0.32658804610024117,0.980434199946395,0.943476577622919,True,False,0.038461538461538464,0.3076923076923077,95.0,False
105,bilateral,fixed_schema,0.557357276869472,0.980434199946395,0.3076923076923077,1.0,1.0,True,False,0.038461538461538464,0.2692307692307692,95.0,False
105,article_block,fixed_schema,0.557357276869472,0.980434199946395,0.2881265076387028,0.980434199946395,0.936411149825784,True,False,0.07692307692307693,0.23076923076923078,95.0,False
106,unilateral,active,0.6886759581881533,0.9386759581881533,0.46153846153846156,1.0,1.0,True,False,0.07692307692307693,0.38461538461538464,4.0,False
106,bilateral,active,0.6886759581881533,0.9386759581881533,0.38461538461538464,1.0,1.0,True,False,0.07692307692307693,0.3076923076923077,4.0,False
106,article_block,active,0.6886759581881533,0.9386759581881533,0.45625593918276847,0.910801393728223,0.8364692218350754,False,False,0.09090909090909091,0.45454545454545453,6.0,False
106,unilateral,fixed_schema,0.3240828038532486,0.9711416273826603,0.17647058823529413,1.0,1.0,True,False,0.029411764705882353,0.14705882352941177,87.0,False
106,bilateral,fixed_schema,0.3240828038532486,0.9711416273826603,0.14705882352941177,1.0,1.0,True,False,0.029411764705882353,0.11764705882352941,87.0,False
106,article_block,fixed_schema,0.3240828038532486,0.9711416273826603,0.14761221561795448,0.9711416273826603,0.8364692218350754,True,False,0.029411764705882353,0.14705882352941177,87.0,False
107,unilateral,active,0.5588363394138144,0.7941304570608732,0.4117647058823529,1.0,1.0,True,False,0.058823529411764705,0.35294117647058826,0.0,False
107,bilateral,active,0.5588363394138144,0.7941304570608732,0.15384615384615385,1.0,1.0,True,False,0.07692307692307693,0.07692307692307693,4.0,False
107,article_block,active,0.5588363394138144,0.7941304570608732,0.35714285714285715,1.0,1.0,True,False,0.0,0.35714285714285715,3.0,False
107,unilateral,fixed_schema,0.31667392566782815,0.8833405923344948,0.23333333333333334,1.0,1.0,True,False,0.03333333333333333,0.2,91.0,False
107,bilateral,fixed_schema,0.31667392566782815,0.8833405923344948,0.06666666666666667,1.0,1.0,True,False,0.03333333333333333,0.03333333333333333,91.0,False
107,article_block,fixed_schema,0.31667392566782815,0.8833405923344948,0.16666666666666666,1.0,1.0,True,False,0.0,0.16666666666666666,91.0,False
108,unilateral,active,0.7647058823529411,0.9411764705882353,0.4375,1.0,1.0,True,False,0.0,0.4375,1.0,False
108,bilateral,active,0.7647058823529411,0.9411764705882353,0.5333333333333333,0.9333333333333333,0.8888888888888888,False,False,0.06666666666666667,0.5333333333333333,2.0,False
108,article_block,active,0.7647058823529411,0.9411764705882353,0.7058823529411765,0.9411764705882353,0.9230769230769231,True,False,0.058823529411764705,0.7058823529411765,0.0,False
108,unilateral,fixed_schema,0.37142857142857144,0.9714285714285714,0.2,1.0,1.0,True,False,0.0,0.2,86.0,False
108,bilateral,fixed_schema,0.37142857142857144,0.9714285714285714,0.22857142857142856,0.9714285714285714,0.8888888888888888,True,False,0.02857142857142857,0.22857142857142856,86.0,False
108,article_block,fixed_schema,0.37142857142857144,0.9714285714285714,0.34285714285714286,0.9714285714285714,0.9230769230769231,True,False,0.02857142857142857,0.34285714285714286,86.0,False
109,unilateral,active,0.7345581248020273,0.9618308520747546,0.7,1.0,1.0,True,False,0.05,0.65,2.0,False
109,bilateral,active,0.7345581248020273,0.9618308520747546,0.38095238095238093,1.0,1.0,True,False,0.0,0.38095238095238093,1.0,False
109,article_block,active,0.7345581248020273,0.9618308520747546,0.5,1.0,1.0,True,False,0.0,0.5,2.0,False
109,unilateral,fixed_schema,0.42527049330643685,0.9779020722538052,0.3684210526315789,1.0,1.0,True,False,0.02631578947368421,0.34210526315789475,83.0,False
109,bilateral,fixed_schema,0.42527049330643685,0.9779020722538052,0.21052631578947367,1.0,1.0,True,False,0.0,0.21052631578947367,83.0,False
109,article_block,fixed_schema,0.42527049330643685,0.9779020722538052,0.2631578947368421,1.0,1.0,True,False,0.0,0.2631578947368421,83.0,False
110,unilateral,active,0.7272727272727273,1.0,0.8,1.0,1.0,False,True,0.0,0.8,2.0,False
110,bilateral,active,0.7272727272727273,1.0,0.6,1.0,1.0,True,False,0.0,0.6,2.0,False
110,article_block,active,0.7272727272727273,1.0,0.5454545454545454,1.0,1.0,True,False,0.0,0.5454545454545454,1.0,False
110,unilateral,fixed_schema,0.36363636363636365,1.0,0.36363636363636365,1.0,1.0,True,False,0.0,0.36363636363636365,99.0,False
110,bilateral,fixed_schema,0.36363636363636365,1.0,0.2727272727272727,1.0,1.0,True,False,0.0,0.2727272727272727,99.0,False
110,article_block,fixed_schema,0.36363636363636365,1.0,0.2727272727272727,1.0,1.0,True,False,0.0,0.2727272727272727,99.0,False
111,unilateral,active,0.2857142857142857,1.0,0.2857142857142857,1.0,1.0,True,False,0.0,0.2857142857142857,0.0,False
111,bilateral,active,0.2857142857142857,1.0,0.25,1.0,1.0,True,False,0.0,0.25,3.0,False
111,article_block,active,0.2857142857142857,1.0,0.0,1.0,,True,False,0.0,0.0,2.0,False
111,unilateral,fixed_schema,0.15384615384615385,1.0,0.15384615384615385,1.0,1.0,True,False,0.0,0.15384615384615385,108.0,False
