config_id,profile,variant,process_lambda,clusters,process_positive_coverage_mean,positive_coassignment,composition_matched_expected,excess,component_equal_excess,source_matched_component_equal_excess,delta_vs_composition_same_k,mask_control_component_excess,delta_vs_mask_control,mrr,source_matched_delta_vs_composition_same_k,source_matched_mask_control_component_excess,source_matched_delta_vs_mask_control,mrr_delta_vs_composition,hit_at_10,recall_at_10,nonidentical_component_equal_excess,source_matched_nonidentical_component_equal_excess,largest_cluster_fraction,singleton_fraction
SOURCE_ATMOS__reported__L050,SOURCE_ATMOS,reported,0.5,300,0.4459993839263916,0.500467726847521,0.10761720635225666,0.39285052049526437,0.467964179571307,0.37598719110138784,0.032095991661148515,0.4816318823929386,-0.0136677028216316,0.04031397238282015,0.02024077019896442,0.39707921969816723,-0.02109202859677939,-0.002507573980448076,0.007246376811594203,0.0036231884057971015,0.3420527531068122,0.28472831451088926,0.028556319407720784,0.0449497620306716
SOURCE_ATMOS__reported__L050,SOURCE_ATMOS,reported,0.5,400,0.4459993839263916,0.3891487371375117,0.08007383052797501,0.3090749066095367,0.4636820778745253,0.39054429860070966,0.05256944595110424,0.39840224980115974,0.06527982807336558,0.04031397238282015,0.04849519976409883,0.3312481143512457,0.05929618424946398,-0.002507573980448076,0.007246376811594203,0.0036231884057971015,0.32382336623518765,0.2811731755547248,0.028027498677948175,0.06663141195134849
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,25,0.4459993839263916,0.833489242282507,0.5219988371186872,0.31149040516381976,0.3795531185391307,0.21156118260953016,0.024081264653994183,0.30960209164118396,0.06995102689794674,0.04073586627471861,0.029429983941988036,0.15666362511112245,0.05489755749840772,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.40532907538772406,0.26848410901947767,0.2459016393442623,0.0010576414595452142
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,50,0.4459993839263916,0.8129092609915809,0.3728954096047915,0.4400138513867894,0.5160178435336609,0.30989940355415124,0.14351372649587568,0.45731691307849043,0.05870093045517044,0.04073586627471861,0.11091647396502274,0.22481916052286646,0.08508024303128478,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.5450864306191289,0.36873050244620337,0.1427815970386039,0.0026441036488630354
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,75,0.4459993839263916,0.8082319925163705,0.3069934540817312,0.5012385384346393,0.5724803681301176,0.3892551454974545,0.12125535145649663,0.500071408008762,0.07240896012135556,0.04073586627471861,0.08410470528175551,0.28217404955770403,0.10708109593975046,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.5984725077512331,0.45237149714140795,0.07033315705975675,0.0031729243786356425
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,100,0.4459993839263916,0.8082319925163705,0.2727645697211408,0.5354674227952296,0.6058451559058542,0.43998066046751605,0.10943720667815027,0.5244365593053806,0.08140859660047362,0.04073586627471861,0.07675327907121593,0.32048197652520444,0.11949868394231161,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.6310391761334105,0.49469034725103084,0.07033315705975675,0.005288207297726071
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,125,0.4459993839263916,0.7895229186155285,0.24623417095317196,0.5432887476623565,0.6139412917390199,0.455326635154134,0.11671571334716885,0.555860228976623,0.058081062762396884,0.04073586627471861,0.08936217963292598,0.3728644783895839,0.0824621567645501,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.6307106819578904,0.501786718748012,0.06768905341089371,0.008989952406134321
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,150,0.4459993839263916,0.7895229186155285,0.23687954268477324,0.5526433759307552,0.6229772291918,0.4740343505380835,0.13598236988029438,0.5720432793893331,0.050933949802466905,0.04073586627471861,0.10699010620087462,0.3965164508018963,0.07751789973618722,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.6394762073301662,0.5198041224433981,0.06768905341089371,0.016922263352723427
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,200,0.4459993839263916,0.735266604303087,0.17752748613688385,0.5577391181662031,0.587130338918595,0.46793227502118834,0.13144705655080335,0.5421954319724499,0.0449349069461451,0.04073586627471861,0.11426091665398058,0.41672508120412116,0.051207193817067176,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.5641281891186102,0.476335948754162,0.04177683765203596,0.026441036488630356
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,250,0.4459993839263916,0.5827876520112254,0.12432695808301078,0.45846069392821465,0.5369248061973666,0.43573549171145487,0.08121587569068112,0.4949667868557442,0.04195801934162241,0.04073586627471861,0.07225736962957557,0.3938918660331871,0.04184362567826777,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.44615820958484037,0.3742684154405453,0.035430988894764676,0.03225806451612903
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,300,0.4459993839263916,0.49953227315247895,0.10704971096742831,0.3924825621850506,0.48723449864160884,0.3968502209601414,0.05136631073145037,0.48268677757743483,0.004547721064174004,0.04073586627471861,0.041103800057717965,0.4030230979504572,-0.006172876990315823,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.368897231330311,0.3092536972785961,0.035430988894764676,0.04283447911158118
SOURCE_ATMOS__reported__L075,SOURCE_ATMOS,reported,0.75,400,0.4459993839263916,0.46211412535079516,0.08007383052797501,0.38204029482282015,0.46292633207233985,0.3883943594739343,0.051813700148918784,0.4238035911343687,0.039122740937971134,0.04073586627471861,0.04634526063732347,0.3574525936310444,0.03094176584288988,-0.0020856800885496116,0.007246376811594203,0.0036231884057971015,0.32263477606342433,0.2762432548877933,0.028027498677948175,0.06821787414066631
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,25,0.4459993839263916,0.8316183348924229,0.5077523891285081,0.3238659457639148,0.39337390558321966,0.21414716966111633,0.03790205169808314,0.3783981928389957,0.01497571274422399,0.0409093606955514,0.0320159709935742,0.13808489850176722,0.0760622711593491,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.41978718855043134,0.27368422668878484,0.2453728186144897,0.0010576414595452142
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,50,0.4459993839263916,0.8129092609915809,0.3794930161435416,0.4334162448480393,0.5095084239766992,0.29621549945642806,0.13700430693891397,0.4383543494562461,0.07115407452045308,0.0409093606955514,0.09723256986729956,0.1931941498024025,0.10302134965402557,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.5386505695665867,0.3680486134673438,0.13537810682178741,0.0031729243786356425
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,75,0.4459993839263916,0.8101028999064547,0.3232109399974419,0.4868919599090128,0.5553003911161046,0.3605624458628309,0.10407537444248366,0.45564985997327934,0.0996505311428253,0.0409093606955514,0.055412005647131946,0.22617888021161103,0.1343835656512199,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.5799899336265081,0.4236536299952907,0.12585933368588048,0.004230565838180857
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,100,0.4459993839263916,0.8082319925163705,0.28390488929751867,0.5243271032188518,0.5948132296515412,0.42220458598165006,0.09840528042383723,0.5081097020656945,0.08670352758584665,0.0409093606955514,0.05897720458534994,0.3029578290929555,0.11924675688869457,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.6201791623818779,0.4753567609373646,0.06980433632998413,0.007403490216816499
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,125,0.4459993839263916,0.7895229186155285,0.2506082283963483,0.5389146902191801,0.6096962466328153,0.4479491418640396,0.11247066824096424,0.5438740587792048,0.06582218785361049,0.0409093606955514,0.08198468634283157,0.3525713320018364,0.09537780986220323,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.6265814138125755,0.49445322254460095,0.06821787414066631,0.011634056054997356
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,150,0.4459993839263916,0.7895229186155285,0.22060096917649596,0.5689219494390325,0.6384956499805893,0.4944345737492618,0.15150079066908367,0.5582951860097414,0.0802004639708479,0.0409093606955514,0.12739032941205292,0.3924622473397753,0.1019723264094865,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.6544140743921595,0.5406974017855877,0.05658381808566896,0.016922263352723427
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,200,0.4459993839263916,0.7390084190832554,0.17157509339684596,0.5674333256864095,0.598578292232864,0.47069086716678354,0.1428950098650723,0.5312656241115343,0.06731266812132963,0.0409093606955514,0.11701950879957579,0.4012104298006792,0.06948043736610432,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.5769410848922684,0.47792657812623646,0.04177683765203596,0.02538339502908514
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,250,0.4459993839263916,0.5921421889616464,0.13194910532972856,0.4601930836319178,0.5972040687906162,0.48930440016459376,0.14149513828393068,0.5221594795716555,0.07504458921896062,0.0409093606955514,0.12582627808271446,0.4152973625398076,0.07400703762478616,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.5558113826230383,0.47426224091140834,0.03437334743521946,0.035959809624537285
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,300,0.4459993839263916,0.5135640785781104,0.10601179485042658,0.4075522837276838,0.5403936356353031,0.4480217443166934,0.1045254477251446,0.4586242477666093,0.08176938786869375,0.0409093606955514,0.09227532341426997,0.3728189826918394,0.07520276162485401,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.46266650747576926,0.39667445308554955,0.03437334743521946,0.0449497620306716
SOURCE_ATMOS__reported__L100,SOURCE_ATMOS,reported,1.0,400,0.4459993839263916,0.47988774555659497,0.07950593102068443,0.40038181453591054,0.502130031114342,0.4328150199667227,0.09101739919092089,0.438964533345597,0.06316549776874497,0.0409093606955514,0.09076592113011189,0.3717768289362879,0.06103819103043484,-0.001912185667716823,0.007246376811594203,0.0036231884057971015,0.37438720180398244,0.32497688548776005,0.028027498677948175,0.07297726070861978
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,25,0.4459993839263916,0.8185219831618334,0.5341204494754729,0.28440153368636056,0.36042901073142886,0.20335678119313172,0.004957156846292332,0.33653781410078343,0.023891196630645428,0.033261490121662136,0.021225582525589592,0.17630480120393544,0.027051979989196284,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.3829748289522186,0.2525840984216388,0.25383395029085143,0.0010576414595452142
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,50,0.4459993839263916,0.8016838166510758,0.4738075511678001,0.3278762654832757,0.38068612047801875,0.2145021743741251,0.008182003440233565,0.39617312585854697,-0.015487005380528218,0.033261490121662136,0.01551924478499661,0.2329076840078802,-0.01840550963375509,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.39421750716492815,0.254789671439195,0.24272871496562665,0.0026441036488630354
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,75,0.4459993839263916,0.7932647333956969,0.38102340771969995,0.412241325675997,0.46092724765713244,0.31245599628612136,0.009702230983511473,0.4571706793971344,0.003756568259998039,0.033261490121662136,0.007305556070422381,0.30009471892332296,0.012361277362798406,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.4715434560928971,0.34251348068445475,0.08355367530407191,0.005288207297726071
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,100,0.4459993839263916,0.7932647333956969,0.3258062536145557,0.46745847978114125,0.515245794415698,0.37698644535879433,0.01883784518799403,0.5189060086342396,-0.0036602142185416797,0.033261490121662136,0.013759063962494211,0.37327994112689433,0.0037065042318999986,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.5248237943742092,0.4003565110117997,0.08355367530407191,0.008461131676361713
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,125,0.4459993839263916,0.7801683816651076,0.27248558369737635,0.5076827979677312,0.5118195390514847,0.3808197391993818,0.014593960659633642,0.5143399186307513,-0.0025203795792666517,0.033261490121662136,0.014855283678173736,0.3751967394659054,0.005622999733476353,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.4747455680844677,0.35832554640027775,0.06451612903225806,0.010047593865679535
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,150,0.4459993839263916,0.7661365762394762,0.2481238891569794,0.5180126870824968,0.4721297311737343,0.35387205843334857,-0.0148651281377713,0.5096414009222813,-0.03751166974854697,0.033261490121662136,-0.013172185903860323,0.3627405822567549,-0.008868523823406305,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.3963073887262523,0.2990565434807769,0.06187202538339503,0.015335801163405606
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,200,0.4459993839263916,0.5612722170252572,0.16809987064786738,0.39317234637738985,0.4623857274321805,0.361813238797974,0.006702445064388829,0.4510055247369096,0.011380202695270902,0.033261490121662136,0.008141880430766246,0.34201931967265153,0.019793919125322468,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.3463994200928627,0.2722438694023504,0.04283447911158118,0.021152829190904283
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,250,0.4459993839263916,0.35360149672591207,0.13402509196550677,0.2195764047604053,0.44537815980872936,0.35700701618252806,-0.010330770697956126,0.4474091808841665,-0.0020310210754371227,0.033261490121662136,-0.006471105899351237,0.35563703281196424,0.001369983370563821,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.3067047172020966,0.24933393181553717,0.04019037546271814,0.03172924378635643
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,300,0.4459993839263916,0.29279700654817586,0.1182177474343272,0.17457925911384867,0.4269524296938552,0.3467091756499944,-0.008915758216303249,0.436701016810275,-0.009748587116419793,0.033261490121662136,-0.009037245252428994,0.3557085929644257,-0.008999417314431268,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.2718477926289134,0.22650248215535776,0.04019037546271814,0.04230565838180857
SOURCE_ATMOS__optimistic__L010,SOURCE_ATMOS,optimistic,0.1,400,0.4459993839263916,0.20954162768942938,0.09791534004868813,0.11162628764074126,0.41356535343633266,0.3453537128730244,0.002452721512911593,0.36721526370687324,0.04635008972945942,0.033261490121662136,0.003304614036413578,0.2951514840946607,0.05020222877836372,-0.009560056241606087,0.007246376811594203,0.0036231884057971015,0.24284004810945037,0.21494529782236918,0.03120042305658382,0.0745637228979376
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,25,0.4459993839263916,0.8203928905519177,0.5456434206577366,0.27474946989418103,0.348492043771897,0.1953263812339739,-0.006979810113239504,0.34106124008860617,0.007430803683290854,0.03389580656546426,0.013195182566431762,0.18013524538247452,0.015191135851499366,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.3697494517876245,0.24411275035255361,0.25383395029085143,0.0015864621893178213
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,50,0.4459993839263916,0.80355472404116,0.4805100918863758,0.32304463215478424,0.41340765617965475,0.24825294011667237,0.04090353914186956,0.39881375163567473,0.014593904543980019,0.03389580656546426,0.04927001052754387,0.23302270237408204,0.01523023774259033,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.44343734390699785,0.30534097527467136,0.24272871496562665,0.0026441036488630354
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,75,0.4459993839263916,0.7951356407857811,0.375513703427901,0.4196219373578801,0.5054629298856923,0.3565806667863848,0.05423791321207133,0.5032501244211884,0.002212805464503864,0.03389580656546426,0.0514302265706858,0.316551989128076,0.04002867765830881,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.5322684868193064,0.4037545171171996,0.08355367530407191,0.004759386567953464
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,100,0.4459993839263916,0.7913938260056127,0.32420921615820925,0.46718460984740345,0.5324044278093331,0.3881445547573468,0.03599647858162913,0.5480691378340267,-0.015664710024693607,0.03389580656546426,0.024917173361046707,0.3681285656628289,0.020015989094517905,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.5262124468633118,0.39631074520689696,0.08355367530407191,0.007403490216816499
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,125,0.4459993839263916,0.7820392890551918,0.2838193287670897,0.4982199602881021,0.5218425230096261,0.3864893821060271,0.024616944617775027,0.5555872921357254,-0.03374476912609936,0.03389580656546426,0.02052492658481908,0.3957695484318247,-0.00928016632579759,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.493840517483272,0.3727922362034278,0.06927551560021153,0.010576414595452142
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,150,0.4459993839263916,0.7652011225444341,0.24998193595022783,0.5152191865942062,0.4700030951470867,0.35069006080702875,-0.016991764164418888,0.5397899985260752,-0.06978690337898852,0.03389580656546426,-0.016354183530180144,0.3845288229596849,-0.03383876215265613,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.394531595077245,0.2914341828462431,0.06927551560021153,0.015864621893178214
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,200,0.4459993839263916,0.5612722170252572,0.1679585496141943,0.3933136674110629,0.4625181977703625,0.3620290424512415,0.0068349154025708625,0.49075697061767004,-0.028238772847307525,0.03389580656546426,0.008357684084033756,0.3726507366368551,-0.010621694185613595,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.34652509453052754,0.27323648810027484,0.04177683765203596,0.02168164992067689
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,250,0.4459993839263916,0.5481758652946679,0.13198956020681174,0.41618630508785615,0.46821516101358496,0.37918500315640474,0.012506230506899474,0.46830960016992373,-9.443915633877698e-05,0.03389580656546426,0.015706881074525447,0.37125280775144925,0.007932195404955489,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.3388529806106897,0.2811331732681979,0.040719196192490745,0.03172924378635643
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,300,0.4459993839263916,0.40037418147801684,0.11968482116149456,0.28068936031652225,0.4370641913894846,0.35740968290054415,0.0011960034793261354,0.470568768835291,-0.03350457744580637,0.03389580656546426,0.0016632619981207242,0.38643557905169357,-0.029025896151149422,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.28752441956438507,0.24099847363875485,0.040719196192490745,0.04336329984135378
SOURCE_ATMOS__optimistic__L025,SOURCE_ATMOS,optimistic,0.25,400,0.4459993839263916,0.2226379794200187,0.09947706369373727,0.12316091572628143,0.41307461602184065,0.34579664780779845,0.001961984098419578,0.37826524217302004,0.0348093738488206,0.03389580656546426,0.0037475489711876198,0.30483733988950973,0.04095930791828872,-0.008925739797803964,0.007246376811594203,0.0036231884057971015,0.24366778520120871,0.21513367112135903,0.03437334743521946,0.0750925436277102
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,25,0.4459993839263916,0.842843779232928,0.547215411187173,0.295628368045755,0.36607919172090725,0.2191732287656947,0.010607337835770725,0.3063182435181182,0.059760948202789044,0.03453433196021867,0.03704203009815257,0.13580108348525863,0.08337214528043607,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.39416287106700043,0.2760826070600902,0.3246959280803807,0.0015864621893178213
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,50,0.4459993839263916,0.8213283442469598,0.46572538748872994,0.35560295675822984,0.44644340879834954,0.2847486348230054,0.07393929176056435,0.42351875376741094,0.0229246550309386,0.03453433196021867,0.08576570523387689,0.2013976314308119,0.08335100339219348,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.4848532945704093,0.34505906072962894,0.23426758328926495,0.0021152829190904283
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,75,0.4459993839263916,0.7913938260056127,0.3665347897106823,0.4248590362949304,0.49061199323960236,0.3429768196398545,0.03938697656598139,0.4627505564593728,0.027861436780229565,0.03453433196021867,0.03782637942415551,0.23785175167974007,0.10512506796011442,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.48513556185589857,0.35978952254184793,0.08355367530407191,0.0037017451084082496
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,100,0.4459993839263916,0.7913938260056127,0.32478152713793035,0.46661229886768235,0.5318435201674439,0.3866010718461735,0.035435570939739924,0.5214362268418059,0.010407293325637945,0.03453433196021867,0.023373690449873363,0.33069398435404196,0.055907087492131524,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.5256614808367066,0.39548784015267535,0.08355367530407191,0.007403490216816499
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,125,0.4459993839263916,0.7811038353601497,0.2841471262932117,0.496956709066938,0.5212329086054329,0.38297554272752576,0.024007330213581868,0.5624710898750349,-0.04123818126960199,0.03453433196021867,0.01701108720631772,0.3871791096021482,-0.004203566874622422,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.493558343623707,0.3691128969378099,0.06927551560021153,0.012162876784769964
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,150,0.4459993839263916,0.7277829747427502,0.2331644030785303,0.4946185716642199,0.48093748778220363,0.3699420740719478,-0.006057371529301969,0.5743183702323399,-0.09338088245013626,0.03453433196021867,0.0028978297347388993,0.4143965861601747,-0.04445451208822693,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.4021501042417941,0.3145324320606527,0.05552617662612375,0.015335801163405606
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,200,0.4459993839263916,0.5622076707202993,0.16606676362394562,0.3961409070963537,0.46520898198469857,0.3658986983949021,0.009525699616906913,0.52484020972591,-0.05963122774121138,0.03453433196021867,0.012227340027694322,0.3931133642200594,-0.027214665825157303,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.3482550448519172,0.2762469514851728,0.040719196192490745,0.022739291380222106
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,250,0.4459993839263916,0.3872778297474275,0.13402453344126974,0.2532532963061578,0.439448234054142,0.3485705823322004,-0.016260696452543466,0.4996396980638161,-0.06019146400967407,0.03453433196021867,-0.0149075397496789,0.3977036456489505,-0.0491330633167501,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.2976244511091725,0.23792822726214033,0.040719196192490745,0.030671602326811213
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,300,0.4459993839263916,0.2778297474275023,0.11376920129388413,0.1640605461336182,0.4302335001087131,0.34795608022484903,-0.005634687801445382,0.4816318823929386,-0.0513983822842255,0.03453433196021867,-0.007790340677574392,0.39707921969816723,-0.0491231394733182,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.2748524600250755,0.22522082216262562,0.03437334743521946,0.04283447911158118
SOURCE_ATMOS__optimistic__L050,SOURCE_ATMOS,optimistic,0.5,400,0.4459993839263916,0.21983161833489243,0.09039067157708763,0.1294409467578048,0.42679192461329957,0.3544515080989059,0.0156792926898785,0.39840224980115974,0.02838967481213983,0.03453433196021867,0.012402409262295078,0.3312481143512457,0.023203393747660228,-0.008287214403049553,0.007246376811594203,0.0036231884057971015,0.258545800706455,0.22444386579087885,0.03120042305658382,0.07191961924907457
SOURCE_ATMOS__optimistic__L075,SOURCE_ATMOS,optimistic,0.75,25,0.4459993839263916,0.8372310570626754,0.53401069227238,0.30322036479029546,0.3795754857461701,0.22200797822300283,0.024103631861033592,0.30960209164118396,0.06997339410498615,0.03499973474499356,0.039876779555460706,0.15666362511112245,0.06534435311188039,-0.007821811618274666,0.007246376811594203,0.0036231884057971015,0.41058818671266534,0.28126650800102027,0.24378635642517188,0.0010576414595452142
SOURCE_ATMOS__optimistic__L075,SOURCE_ATMOS,optimistic,0.75,50,0.4459993839263916,0.8194574368568756,0.43605482410403756,0.383402612752838,0.4813136843933299,0.3197684006702781,0.1088095673555447,0.45731691307849043,0.02399677131483946,0.03499973474499356,0.12078547108114962,0.22481916052286646,0.09494924014741166,-0.007821811618274666,0.007246376811594203,0.0036231884057971015,0.5231602896406043,0.39121774008753635,0.1491274457958752,0.0015864621893178213
SOURCE_ATMOS__optimistic__L075,SOURCE_ATMOS,optimistic,0.75,75,0.4459993839263916,0.7951356407857811,0.3604645611201214,0.43467107966565977,0.5201495669645461,0.3790435231977386,0.06892455029092509,0.500071408008762,0.02007815895578402,0.03499973474499356,0.07389308298203962,0.28217404955770403,0.09686947364003456,-0.007821811618274666,0.007246376811594203,0.0036231884057971015,0.5465985026600925,0.42310470561459684,0.08355367530407191,0.0031729243786356425
SOURCE_ATMOS__optimistic__L075,SOURCE_ATMOS,optimistic,0.75,100,0.4459993839263916,0.7932647333956969,0.30176178503482254,0.4915029483608744,0.5385250802056838,0.3912867839419981,0.042117130977979866,0.5244365593053806,0.014088520900303214,0.03499973474499356,0.028059402545697998,0.32048197652520444,0.07080480741679368,-0.007821811618274666,0.007246376811594203,0.0036231884057971015,0.5474359756305252,0.4188672479797189,0.07033315705975675,0.005817028027498678
SOURCE_ATMOS__optimistic__L075,SOURCE_ATMOS,optimistic,0.75,125,0.4459993839263916,0.784845650140318,0.2792031487304336,0.5056425014098844,0.5495582345710494,0.41378978427557755,0.0523326561791983,0.555860228976623,-0.006301994405573663,0.03499973474499356,0.04782532875436951,0.3728644783895839,0.040925305885993635,-0.007821811618274666,0.007246376811594203,0.0036231884057971015,0.5537777548928559,0.43236781933817037,0.0671602326811211,0.012162876784769964
SOURCE_ATMOS__optimistic__L075,SOURCE_ATMOS,optimistic,0.75,150,0.4459993839263916,0.7399438727782974,0.24069254873659496,0.49925132404170247,0.5247266541868629,0.4112749283173429,0.03773179487535733,0.5720432793893331,-0.04731662520247015,0.03499973474499356,0.04423068398013402,0.3965164508018963,0.014758477515446622,-0.007821811618274666,0.007246376811594203,0.0036231884057971015,0.5017857169731337,0.41016533549835343,0.05552617662612375,0.01639344262295082
SOURCE_ATMOS__optimistic__L075,SOURCE_ATMOS,optimistic,0.75,200,0.4459993839263916,0.5659494855004678,0.17113457545524238,0.3948149100452254,0.4838910342434041,0.3855344746679553,0.02820775187561242,0.5421954319724499,-0.05830439772904583,0.03499973474499356,0.03186311630074756,0.41672508120412116,-0.031190606536165844,-0.007821811618274666,0.007246376811594203,0.0036231884057971015,0.3991353164239743,0.32813527636419787,0.04336329984135378,0.023796932839767318
SOURCE_ATMOS__optimistic__L075,SOURCE_ATMOS,optimistic,0.75,250,0.4459993839263916,0.41908325537885877,0.13998828651274545,0.2790949688661133,0.44687472375196297,0.35954594070185114,-0.008834206754722518,0.4949667868557442,-0.048092063103781224,0.03499973474499356,-0.003932181380028155,0.3938918660331871,-0.03434592533133596,-0.007821811618274666,0.007246376811594203,0.0036231884057971015,0.31130892210561145,0.25616757482680924,0.04019037546271814,0.03172924378635643
SOURCE_ATMOS__optimistic__L075,SOURCE_ATMOS,optimistic,0.75,300,0.4459993839263916,0.2909260991580917,0.10946263003026371,0.181463469127828,0.43090240643480304,0.3451297370545403,-0.004965781475355424,0.48268677757743483,-0.05178437114263179,0.03499973474499356,-0.010616683847883113,0.4030230979504572,-0.0578933608959169,-0.007821811618274666,0.007246376811594203,0.0036231884057971015,0.2738824639744923,0.21733269816496503,0.03120042305658382,0.04283447911158118
